gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.813	107	13	6482	1	248	230	11	24294	1	1143	84	51	6935	1	562
MSTRG.8130	2311	4191	62	491	519	2039	4259	43	71	370	1437	3058	48	605	138
MSTRG.8131	1	959	13471	888	3	1	1278	11308	892	0	1	671	13666	584	3
MSTRG.8132	217	1504	984	1155	7087	292	2144	1427	525	6973	542	1136	812	1172	4118
MSTRG.8133	8461	364	453	0	1038	2305	427	318	0	1317	6888	485	153	0	1099
MSTRG.8134	220	4857	36	1411	0	406	1266	9	845	0	339	2011	8	1058	0
MSTRG.8135	2752	0	42	3	334	7646	0	76	150	1029	612	0	121	113	485
MSTRG.8136	7449	325	465	1948	17219	2521	197	907	2131	27763	3897	237	584	2246	20747
MSTRG.8137	13579	662	7651	1412	80	12249	274	1667	851	182	4618	218	12804	1051	327
MSTRG.8138	1129	1067	2868	75	9442	535	917	1442	8	10513	800	198	2720	29	2068
MSTRG.8139	3432	152	290	3	3	2583	163	471	1	17	2222	86	234	0	0
MSTRG.814	13	14	0	12	5029	16	71	110	8	9263	0	0	0	0	5974
MSTRG.8140	625	1196	1147	1589	1580	425	884	3152	2066	1788	543	2037	1039	1811	1365
MSTRG.8141	38	2388	127	44	136	25	1845	129	59	5	37	2848	137	17	232
MSTRG.8142	0	0	210	1121	374	0	4	251	208	739	0	62	398	1033	628
MSTRG.8143	3101	540	1744	5358	26	2030	3184	3751	4079	89	2115	998	1158	2088	41
MSTRG.8144	1850	0	125	1288	7893	2485	0	88	532	6242	1042	68	130	778	3166
MSTRG.8145	541	7673	600	116	31	248	6897	103	98	66	57	6992	262	0	33
MSTRG.8146	5284	58	42	1460	270	3664	136	1321	30	197	2560	130	51	7	295
MSTRG.8147	0	277	27	0	92	0	269	246	540	439	0	439	384	59	69
MSTRG.8148	8562	413	2741	0	504	10636	157	2433	0	1173	4781	325	3420	0	184
MSTRG.8149	387	1208	744	0	38	99	1483	188	0	110	375	1186	1013	0	253
MSTRG.815	193	1865	28	49	5239	185	3734	26	68	4576	67	2088	4	57	3933
MSTRG.8150	1	2100	63	1672	100	6	1878	26	2708	401	6	2061	98	2065	33
MSTRG.8151	209	925	1373	96	70	148	396	204	372	1102	555	775	800	84	494
MSTRG.8152	881	266	101	406	1235	550	385	147	955	3071	353	266	173	850	1152
MSTRG.8153	463	904	162	260	679	521	1666	483	137	591	328	1823	253	73	600
MSTRG.8154	281	557	4145	1975	0	729	894	4991	870	0	551	725	5423	446	0
MSTRG.8155	0	31	2609	4	751	0	0	2477	75	1574	0	165	3158	13	678
MSTRG.8156	0	5017	248	493	373	0	3374	169	373	603	0	4843	235	355	596
MSTRG.8157	0	4250	5376	757	2270	0	2888	36218	1373	2091	0	4741	4139	1045	2551
MSTRG.8158	0	612	92	7068	2329	0	613	276	3453	4187	0	677	169	2675	2509
MSTRG.8159	221	4392	609	1582	275	1291	2571	749	2777	7	201	3844	540	1057	114
MSTRG.816	4635	2505	530	239	9100	2360	2548	131	167	4622	2253	2091	494	117	6085
MSTRG.8160	2667	1115	0	0	8153	2996	812	0	0	21399	2194	922	25	0	5646
MSTRG.8161	5605	1759	0	101	98	6430	516	0	69	442	2096	1541	0	93	147
MSTRG.8162	1496	9078	4497	2364	60	408	11140	1169	1924	40	186	3292	6193	2019	178
MSTRG.8163	1506	74	10	335	27	4435	46	54	133	30	854	62	20	202	5
MSTRG.8164	611	10969	91	0	652	1076	10996	29	0	800	695	9588	41	0	609
MSTRG.8165	3861	1184	561	226	1672	5534	1529	705	29	358	1548	874	562	12	670
MSTRG.8166	1021	0	958	108	1886	1778	0	1325	24	4468	509	42	748	3	1474
MSTRG.8167	466	277	1441	0	89	568	268	438	0	157	198	212	2056	0	119
MSTRG.8168	609	453	1719	1921	533	1101	1310	1263	2906	953	678	687	3006	1448	431
MSTRG.8169	58	7122	122	61	1	307	4004	73	28	33	45	13586	184	20	1
MSTRG.817	4230	11836	0	374	68	4376	7002	0	306	89	1687	7679	0	609	5
MSTRG.8170	289	3691	111	109	24	1147	1817	250	17	0	380	3086	139	4	0
MSTRG.8171	3318	312	499	73	36	1727	479	387	18	67	1567	224	455	19	164
MSTRG.8172	719	935	66	644	36	713	2495	210	2926	35	550	1289	42	1261	75
MSTRG.8173	839	142	235	938	43	880	119	234	216	90	714	147	271	381	21
MSTRG.8174	82	655	268	832	206	152	1135	45	849	198	29	823	148	1133	22
MSTRG.8175	13	1414	1775	6999	2169	224	3984	2896	2438	4554	75	698	2110	6874	4358
MSTRG.8176	1656	1321	19	3969	743	3438	276	8	1901	2602	1062	610	26	2217	3571
MSTRG.8177	2127	86	2777	5	49	3179	326	6882	0	65	323	124	2814	4	100
MSTRG.8178	2851	18	151	169	364	2419	291	1043	3263	254	933	182	126	942	99
MSTRG.8179	26	2386	61	1281	509	0	2978	19	315	69	34	2366	124	1085	230
MSTRG.818	5058	6	1019	9585	50	1924	32	761	13758	0	1686	51	1200	6260	0
MSTRG.8180	33	791	21	5190	80	13	553	9	3289	57	22	1084	59	4013	72
MSTRG.8181	58	1545	1523	40	51	79	550	1779	11	13	31	945	184	7	99
MSTRG.8182	672	148	3675	51	96	717	153	1647	68	5	332	215	1299	34	108
MSTRG.8183	244	1	4946	4317	10774	294	64	4932	23983	12997	390	5	6666	1820	6174
MSTRG.8184	0	168	5655	328	0	0	693	2960	260	0	0	184	8010	240	0
MSTRG.8185	797	4167	1022	607	92	254	5502	1142	1188	0	401	5879	1002	883	0
MSTRG.8186	216	2289	685	1375	663	388	2614	743	718	1216	255	2946	1493	318	961
MSTRG.8187	391	164	77	4314	0	204	156	90	2527	0	411	203	354	1313	0
MSTRG.8188	492	7181	0	6461	404	357	27300	0	6840	849	692	7482	0	5295	306
MSTRG.8189	740	126	37	600	3555	692	336	119	224	5527	255	198	485	445	5519
MSTRG.819	0	89	251	2362	58	2	0	1047	8852	45	1	6	653	3829	45
MSTRG.8190	1075	606	73	41	519	772	664	61	18	339	938	664	165	6	329
MSTRG.8191	206	0	248	303	0	98	0	498	17	0	140	0	1352	34	0
MSTRG.8192	1360	3941	5	1800	0	1525	2065	32	1107	0	1002	6549	56	662	0
MSTRG.8193	494	10	1760	133	139	2	61	1396	49	172	7	9	2400	149	103
MSTRG.8194	0	748	567	435	206	0	809	530	760	232	0	701	1043	494	156
MSTRG.8195	186	719	183	26	633	411	1461	313	152	1069	232	821	689	52	614
MSTRG.8196	408	527	144	1743	534	703	397	237	1770	451	204	746	245	1652	27
MSTRG.8197	657	1630	1	3971	442	583	1631	1	1528	472	360	1963	6	610	308
MSTRG.8198	681	105	93	0	1374	331	44	112	0	1218	196	187	204	0	1186
MSTRG.8199	2023	187	282	78	0	7166	243	66	34	0	964	280	423	194	0
MSTRG.82	0	269	0	4879	3525	0	3493	0	676	1943	0	453	0	353	3417
MSTRG.820	190	70	5668	6406	460	11	18	10793	10692	759	38	74	10272	7094	531
MSTRG.8200	1193	1288	1424	3384	3	1133	788	4901	370	27	412	1656	1006	2552	26
MSTRG.8201	465	154	900	0	108	828	334	1307	0	132	612	153	1135	0	42
MSTRG.8202	1919	363	1107	0	2113	1231	318	6738	0	2846	1779	261	1892	0	1904
MSTRG.8203	165	46	4567	133	20	156	116	2348	1074	2	43	15	4809	40	4
MSTRG.8204	238	72	4347	14	278	16	27	3920	287	419	6	110	3956	9	189
MSTRG.8205	604	309	104	1722	465	836	344	146	393	720	178	494	89	2904	659
MSTRG.8206	873	72	181	293	12	115	70	186	1282	26	77	5	266	544	39
MSTRG.8207	15	2253	235	1835	939	24	2489	100	2312	824	5	2009	240	2254	434
MSTRG.8208	4	3774	1091	1441	999	5	5505	1166	1657	2359	52	3021	1046	334	1137
MSTRG.8209	57	285	364	64	7472	15	889	560	36	8818	255	144	95	114	5159
MSTRG.821	0	296	10900	26	6824	1	1255	7073	25	9433	3	1168	6314	148	4036
MSTRG.8210	180	112	4698	0	55	75	56	2449	0	48	134	85	4098	0	305
MSTRG.8211	334	46	239	449	4406	519	56	221	1064	4839	72	58	205	442	4221
MSTRG.8212	389	1011	116	191	13	232	2012	117	63	52	95	141	0	102	8
MSTRG.8213	2845	3634	23204	248	2259	1711	2225	2249	539	1837	2220	1190	47920	223	1864
MSTRG.8214	994	1621	4036	0	1893	860	2412	8891	0	1656	770	2348	4849	0	1246
MSTRG.8215	890	1146	719	660	4863	706	562	1116	521	2704	798	1300	638	338	1699
MSTRG.8216	4687	217	34	1785	534	3448	163	21	3042	1223	3520	226	30	1722	290
MSTRG.8217	481	7593	57	603	862	376	6298	27	1222	1723	59	8403	21	397	638
MSTRG.8218	1478	710	1673	761	18	1854	686	481	1427	258	1447	639	2994	645	48
MSTRG.8219	233	497	54	1648	8	12	738	2	1247	254	15	804	116	1290	70
MSTRG.822	2159	112	1769	841	3277	2893	454	441	2640	3823	1510	76	1031	2483	2872
MSTRG.8220	468	78	261	3333	101	133	115	87	2304	68	334	45	160	2492	20
MSTRG.8221	1007	86	857	20	19109	511	158	1114	36	31554	757	261	649	61	14083
MSTRG.8222	6785	0	234	136	25230	4108	0	2158	161	29346	1515	0	222	109	18455
MSTRG.8223	0	1836	6828	1247	14	0	1959	4078	1169	21	0	2484	16702	662	18
MSTRG.8224	0	302	748	299	0	0	891	1075	123	1	0	1622	969	268	1
MSTRG.8225	242	1608	906	122	115	384	1229	162	143	8	200	2461	1205	168	114
MSTRG.8226	2081	720	185	8	410	668	654	171	132	701	818	774	337	66	601
MSTRG.8227	397	353	7	0	82	357	385	33	0	33	465	537	30	0	122
MSTRG.8228	143	235	34	0	285	91	218	82	0	72	131	335	22	0	102
MSTRG.8229	8100	346	49	746	2	5669	199	57	368	47	2603	143	8	356	30
MSTRG.823	3327	386	5098	9212	467	2685	698	4343	17721	871	1936	710	3313	3256	398
MSTRG.8230	249	19246	0	779	6	133	37247	0	615	11	330	15725	0	580	98
MSTRG.8231	225	30574	0	4420	79	473	25659	0	4650	80	310	24621	0	3403	36
MSTRG.8232	8143	341	4165	219	2	6815	89	2833	98	1	7912	478	854	57	1
MSTRG.8233	4336	0	3599	337	0	1868	1	2410	427	29	1203	3	843	194	343
MSTRG.8234	737	222	847	737	48	695	153	444	5610	58	412	352	319	1508	47
MSTRG.8235	0	14	0	435	34	0	46	0	798	31	0	14	0	373	49
MSTRG.8236	4149	217	2982	13505	306	3428	73	1769	6615	268	4430	232	561	5103	404
MSTRG.8237	1020	183	86	709	0	1072	77	91	422	1	821	195	10	425	3
MSTRG.8238	6624	1	115	31	48	2842	1	77	3	1	7127	1	101	54	5
MSTRG.8239	326	6	4676	180	39	136	5	2995	64	80	311	5	3367	88	64
MSTRG.824	12787	44111	12358	414	2665	8577	8095	1467	854	4954	4953	11565	8964	415	2339
MSTRG.8240	0	3	3637	81	65	0	33	469	73	255	0	19	8163	31	240
MSTRG.8241	326	20	300	2159	1	12	21	190	1575	1	74	109	265	1893	2
MSTRG.8242	104	64	149	723	267	113	164	103	634	314	155	67	392	368	284
MSTRG.8243	12760	0	1543	284	2309	6161	156	1342	430	17875	12639	950	1120	78	7633
MSTRG.8244	8230	158	1736	7955	24	9904	160	1537	3734	75	3087	24	676	5012	20
MSTRG.8245	4977	239	0	105	2376	3766	94	0	64	2277	2247	158	0	63	1460
MSTRG.8246	1205	0	767	444	0	980	28	2064	31	32	723	0	1131	158	0
MSTRG.8247	838	100	2049	1799	0	858	59	999	688	2025	494	51	984	1125	0
MSTRG.8248	591	496	234	1712	147	219	321	97	996	127	298	476	185	1045	309
MSTRG.8249	1843	1	5602	883	1298	917	1	5669	734	467	832	1	3695	852	377
MSTRG.825	55	21987	73	531	12568	240	16866	165	1243	4429	117	23337	6	706	2379
MSTRG.8250	0	1	328	119	7615	0	2	204	89	5402	0	3	62	192	5412
MSTRG.8251	234	96	82	66	9397	131	9	5	50	7802	266	8	34	93	13357
MSTRG.8252	394	90	1828	2213	8	249	226	596	3610	18	310	163	1298	806	132
MSTRG.8253	1220	1	3881	10352	1858	931	2	930	6490	1717	149	2	1672	8477	392
MSTRG.8254	184	375	13508	208	250	199	672	4001	530	1022	86	491	10389	235	903
MSTRG.8255	205	14230	39	613	74	816	28818	23	503	3	1078	19941	0	793	0
MSTRG.8256	2604	120	5470	0	0	2049	49	7703	0	0	2652	35	2414	17	0
MSTRG.8257	1339	1309	1453	397	225	1352	1402	2235	13	1641	2319	783	1495	588	153
MSTRG.8258	3293	495	635	12230	0	2448	627	444	10176	0	2186	0	507	6516	0
MSTRG.8259	8012	0	54	150	64	10320	95	12	400	103	7240	0	5	146	122
MSTRG.826	10	229	70	22	108	3	93	0	120	112	2	223	0	18	90
MSTRG.8260	79	0	311	3567	1753	106	1984	830	3811	2301	84	0	232	1565	1248
MSTRG.8261	357	10	3914	978	0	179	144	4476	150	0	375	11	3067	1607	0
MSTRG.8262	2	48	1175	649	0	4	113	770	465	0	24	192	872	752	0
MSTRG.8263	1023	206	2050	604	526	444	150	1275	166	1728	414	249	461	368	1045
MSTRG.8264	897	1071	42	14804	342	243	264	51	44486	186	674	291	14	5665	338
MSTRG.8265	2031	1	8956	531	803	1943	1	5695	623	878	1613	41	1902	593	892
MSTRG.8266	547	294	111	1079	404	983	109	181	995	492	578	466	387	1082	666
MSTRG.8267	8565	158	852	39	947	4331	81	385	10219	569	4887	72	224	27	1721
MSTRG.8268	9277	1750	583	196	0	7026	10026	302	1450	0	7228	1926	83	332	0
MSTRG.8269	381	9	2830	3063	1062	417	19	1731	3348	779	323	2	606	4024	1134
MSTRG.827	612	5009	96	3168	4883	1232	4552	60	2383	6662	620	2946	49	1828	4889
MSTRG.8270	1025	3880	1594	458	1665	937	2063	967	370	1934	786	4605	341	1075	2348
MSTRG.8271	2560	183	245	415	1033	451	194	204	586	834	1470	192	321	311	1177
MSTRG.8272	123	124	0	1430	1402	28	215	89	2457	2250	0	1	9	1156	1666
MSTRG.8273	10196	22738	2921	391	0	10038	11480	2079	570	0	2061	57389	4082	179	1
MSTRG.8274	100	4098	6077	2181	39	46	10115	15549	1964	50	26	3462	4411	0	24
MSTRG.8275	14436	574	7	99	760	12855	1322	3	1501	541	10874	549	11	758	953
MSTRG.8276	1422	528	16	4	2	1165	137	8	194	10	926	129	156	23	7
MSTRG.8277	0	16	6	0	3263	0	2	2	0	4316	52	5	12	0	1715
MSTRG.8278	257	0	39	40	103	249	0	54	339	119	106	0	20	16	0
MSTRG.8279	13025	239	14	1924	98	4816	106	4	1298	696	15423	211	7	686	174
MSTRG.828	52	5233	399	7	1223	247	9912	669	14	1368	121	8108	714	64	1288
MSTRG.8280	1629	690	5	195	0	1194	715	7	282	0	1643	513	37	160	0
MSTRG.8281	351	222	22	3389	0	425	238	13	4603	0	223	139	141	3024	0
MSTRG.8282	748	196	9329	82	88	1336	780	5157	116	346	337	247	6101	238	1
MSTRG.8283	803	11458	0	4176	1038	913	6928	0	3802	3109	733	20792	0	4668	1342
MSTRG.8284	86	951	558	89	24	77	891	1623	235	338	78	954	603	74	135
MSTRG.8285	164	739	23589	843	590	215	386	28467	420	503	334	943	33338	1306	1185
MSTRG.8286	1497	252	213	946	96	3024	211	147	1071	91	487	230	542	810	294
MSTRG.8287	1241	100	8904	3194	758	146	59	2134	2581	513	811	6	8601	2049	1226
MSTRG.8288	51	24	1	553	519	447	72	1	316	275	68	16	2	331	497
MSTRG.8289	26	0	1482	96	777	200	0	1196	27	1565	167	0	1568	48	1328
MSTRG.829	1198	1992	549	49	0	3	2694	608	471	63	767	2426	651	37	0
MSTRG.8290	2867	0	227	249	3581	2840	0	30	227	3711	1722	0	559	430	2683
MSTRG.8291	1448	2701	583	0	1293	492	18169	918	0	2585	1063	4806	762	0	1476
MSTRG.8292	802	2089	56	0	0	582	13859	304	0	0	543	4314	53	0	0
MSTRG.8293	178	4	7399	0	0	187	206	1626	0	0	273	0	4555	0	0
MSTRG.8294	3	13	92	15	0	59	32	90	40	0	2	4	89	32	0
MSTRG.8295	213	318	284	1	17	526	2229	406	49	113	157	1065	399	7	79
MSTRG.8296	5034	0	24	3	1313	5315	0	13	108	1054	4827	0	8	24	1261
MSTRG.8297	3373	2	194	1014	257	2596	37	496	1325	174	2498	15	90	1232	293
MSTRG.8298	237	1728	476	303	0	155	11992	974	517	0	306	3169	320	490	0
MSTRG.8299	8259	188	132	703	239	24786	64	303	982	35	4606	7	411	965	15
MSTRG.83	4036	74	797	24	309	2525	98	375	205	284	2868	72	93	414	312
MSTRG.830	174	59	3814	12	41	326	196	4797	59	50	56	151	3300	6	442
MSTRG.8300	166	68	78	92	109	236	126	1906	539	14	194	84	733	62	16
MSTRG.8301	644	872	1083	7537	0	671	1602	1883	2077	0	803	916	1814	1808	0
MSTRG.8302	0	1429	153	5562	1775	0	8722	68	5108	2166	0	2576	186	4499	1646
MSTRG.8303	5574	3235	0	30	18	1793	5088	0	45	43	8118	3723	0	30	28
MSTRG.8304	2	27	1429	96	175	14	19	1132	18	16	2	25	1734	20	33
MSTRG.8305	113	3189	0	543	40	36	1926	0	678	14	18	3448	0	616	6
MSTRG.8306	814	62	104	53	510	419	160	1008	2427	1186	559	97	52	1622	934
MSTRG.8307	1117	209	109	0	717	702	315	84	0	285	537	159	213	0	400
MSTRG.8308	1041	659	2828	68	69	401	503	2235	163	414	542	763	3169	79	514
MSTRG.8309	2067	190	51	983	537	1738	121	282	765	406	1460	128	80	598	263
MSTRG.831	483	31	14746	47	73	574	62	4039	328	2835	716	0	1957	143	79
MSTRG.8310	161	908	2632	1847	6058	180	1096	6653	1650	4533	180	1036	2618	1128	5739
MSTRG.8311	256	218	272	2590	2423	209	485	26	1442	1784	209	78	79	884	957
MSTRG.8312	1886	2814	7298	583	1	486	2330	6049	205	2	897	3579	7373	577	11
MSTRG.8313	127	2912	60	32	213	265	953	366	15	2744	116	11427	106	30	773
MSTRG.8314	260	367	186	0	855	301	241	114	0	276	140	377	325	0	1026
MSTRG.8315	641	112	27	81	5621	408	94	27	509	3963	745	472	4	12	5781
MSTRG.8316	3	550	991	0	111	13	882	868	0	73	3	790	496	0	61
MSTRG.8317	2508	1746	1848	7708	2842	3235	1442	144	5299	3074	1755	889	481	5374	2359
MSTRG.8318	4713	0	3335	23	665	5985	0	9131	50	310	2625	0	1920	96	219
MSTRG.8319	254	115	84	9	239	520	68	126	55	275	75	44	107	108	221
MSTRG.832	4	1	181	2719	68	0	4	82	2660	72	0	2	128	1171	84
MSTRG.8320	27	547	802	2076	1976	11	648	1732	2436	2055	54	563	569	1582	1316
MSTRG.8321	36	29	70	24	3892	31	96	3	100	2717	16	77	1	51	1356
MSTRG.8322	1176	630	164	4437	5103	1327	2080	4	8972	6500	99	881	0	4882	4839
MSTRG.8323	4594	360	80	561	11	1843	457	39	774	38	762	614	527	568	13
MSTRG.8324	2098	228	29	1278	563	1850	124	27	668	316	1748	176	65	992	409
MSTRG.8325	707	4808	278	375	7	541	4895	270	320	52	914	3144	92	175	25
MSTRG.8326	59	276	5111	4	104	101	537	5237	1	4	251	134	5729	2	0
MSTRG.8327	249	859	439	291	2172	161	782	265	482	871	227	642	2393	388	487
MSTRG.8328	8617	4950	234	0	84	5805	2635	6	0	24	7542	3325	243	0	3
MSTRG.8329	707	4458	75	0	68	560	4455	162	0	52	564	3216	75	0	44
MSTRG.833	497	1818	23	82	6756	37	983	50	169	6482	43	2552	7	214	11311
MSTRG.8330	734	29	56	1156	399	822	8	23	1634	425	548	0	114	1150	290
MSTRG.8331	46	61	66	365	36	82	8	4	73	19	24	32	81	98	34
MSTRG.8332	80	1350	13021	505	1498	93	3553	7471	125	1607	178	1644	12324	206	1973
MSTRG.8333	0	968	0	1561	3224	0	1278	0	2556	912	0	1419	0	2433	941
MSTRG.8334	2566	1337	96	12	0	2271	1062	2	45	0	1864	1221	0	50	0
MSTRG.8335	84	64	1095	411	0	57	26	2078	374	0	125	10	1345	257	0
MSTRG.8336	462	284	0	3183	2321	760	486	0	3090	464	1486	167	0	3611	4067
MSTRG.8337	105	91	1116	0	0	17	296	1160	0	0	32	55	663	4	0
MSTRG.8338	1775	3284	4826	1377	0	1238	3834	6700	615	0	1646	3047	4384	173	0
MSTRG.8339	642	1115	299	1310	2	822	1152	426	1290	0	741	1078	289	938	22
MSTRG.834	2482	2713	7064	131	2851	1597	2425	5848	890	3392	2735	3363	8482	21	4381
MSTRG.8340	299	1277	194	1585	153	377	8621	213	574	948	482	2544	194	424	25
MSTRG.8341	47	20	253	55	14	43	114	366	71	348	35	20	211	179	9
MSTRG.8342	210	1652	379	391	1022	189	11910	94	1197	354	171	2890	146	1043	2308
MSTRG.8343	188	0	908	2591	74	232	0	1193	3207	208	163	0	848	1370	299
MSTRG.8344	0	54	953	8	118	0	59	10	1	604	0	197	347	71	119
MSTRG.8345	0	70	695	138	1625	0	129	699	1123	1835	0	168	274	84	1567
MSTRG.8346	14	305	1433	5	20	2	2185	1097	696	16	18	1047	1812	20	12
MSTRG.8347	228	0	0	21554	30	103	0	0	23005	35	447	0	0	17072	19
MSTRG.8348	0	2787	159	0	1133	0	1898	51	0	1521	0	2950	109	0	354
MSTRG.8349	111	3922	133	51	2	96	2773	77	7	3	60	1508	146	54	1
MSTRG.835	34924	4767	61	23	65	12001	12911	66	25	64	7021	5131	27	28	121
MSTRG.8350	1113	972	65	584	853	1270	1609	91	505	3083	825	1031	16	483	1359
MSTRG.8351	2046	0	2573	815	0	8579	67	1954	868	0	1541	2	2868	1212	0
MSTRG.8352	5530	0	0	73	716	4998	0	0	6481	480	2890	0	0	39	380
MSTRG.8353	17	713	380	504	1959	34	2015	640	385	2730	21	797	293	468	1746
MSTRG.8354	151	18932	587	0	521	119	32255	500	0	889	106	47867	651	0	390
MSTRG.8355	1841	179	43	3079	631	1601	315	19	2948	1363	1530	464	9	2533	700
MSTRG.8356	74	8784	1502	446	1142	106	12018	335	1172	1279	35	1738	529	598	735
MSTRG.8357	185	1230	1356	1287	2086	201	1167	3791	1009	1492	52	1121	1274	1227	2630
MSTRG.8358	757	1121	7913	27	17	509	76	5417	4	37	702	882	7460	115	46
MSTRG.8359	33	0	24	23679	58	10	772	81	7860	140	6	83	328	4392	73
MSTRG.836	18799	0	1487	1100	269	18517	122	1304	1883	398	14595	1	1830	18	398
MSTRG.8360	296	31	4480	268	1010	77	146	3641	280	1040	226	71	4835	280	733
MSTRG.8361	1012	1747	62	525	1	887	964	96	458	3	758	1406	12	871	32
MSTRG.8362	317	21	3809	21	321	312	1407	676	25	187	43	179	1631	36	288
MSTRG.8363	6028	319	24	81	80	3105	209	0	84	130	4783	346	17	133	131
MSTRG.8364	235	66	1760	894	6	163	126	1559	637	268	188	56	2100	841	34
MSTRG.8365	157	55	5209	485	0	137	95	1716	465	0	0	81	3693	484	0
MSTRG.8366	35624	498	488	86	0	8024	509	566	4	0	92203	302	562	1	0
MSTRG.8367	4915	59	1075	852	491	9577	110	1493	3823	392	2547	298	732	696	701
MSTRG.8368	740	79	127	0	550	958	103	58	0	414	339	109	94	0	421
MSTRG.8369	240	73	6497	9	3979	248	1895	9321	42	3766	75	653	11241	25	4543
MSTRG.837	279	381	0	158	1747	145	62	57	178	2324	187	75	0	70	5763
MSTRG.8370	0	2908	10748	36	42	0	2105	12459	9	63	0	3632	13360	31	93
MSTRG.8371	222	170	206	7269	49	77	330	72	9933	47	96	59	66	5962	20
MSTRG.8372	1139	0	0	72	250	1156	0	0	177	190	414	0	17	241	122
MSTRG.8373	712	1700	52	306	459	747	858	60	332	4237	240	1766	34	316	603
MSTRG.8374	11942	59	106	2657	282	6756	89	5	7822	868	20083	160	44	4347	353
MSTRG.8375	873	0	8001	27	7596	928	0	2323	130	7058	749	0	5687	5	4455
MSTRG.8376	76	123	11915	1083	42	70	558	5187	1154	423	90	89	16649	685	468
MSTRG.8377	878	66	49	14889	37	234	82	52	13188	7	500	25	7	7488	10
MSTRG.8378	217	246	2363	174	177	100	593	3742	49	130	197	606	472	190	124
MSTRG.8379	16	1953	377	2	44	33	1956	1065	96	29	24	1920	859	15	69
MSTRG.838	1	380	83	6021	82	2	193	4097	1775	9572	4	330	130	1725	2
MSTRG.8380	90	2670	0	1565	2029	63	4935	0	4115	1764	4	2960	0	1036	1708
MSTRG.8381	0	6541	218	49	550	0	6015	3262	18	2030	0	6138	230	0	893
MSTRG.8382	0	101	0	400	121	0	300	0	1521	699	0	139	0	344	21
MSTRG.8383	8977	70	3	69	22	8926	61	7	4	66	2350	277	2	27	40
