gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.5264	17	2298	3502	44	0	11	653	2459	161	5	52	1065	1459	73	1
MSTRG.5265	152	0	885	1058	3470	178	0	155	1939	3006	316	86	660	1022	2014
MSTRG.5266	9	7	0	2808	34	52	0	0	2812	4	7	21	0	2847	62
MSTRG.5267	220	447	2109	739	5776	171	843	3294	689	5547	97	460	2878	891	3195
MSTRG.5268	1555	3512	145	0	1150	1098	2897	92	0	1610	1391	2856	170	0	1165
MSTRG.5269	203	1127	181	5756	781	311	2530	342	5931	711	252	1107	121	4363	588
MSTRG.527	1057	993	1329	5515	32	948	1133	528	10178	11	492	985	1058	4244	37
MSTRG.5270	67	10006	2521	176	1098	3	6589	1923	132	708	135	9129	2365	46	1140
MSTRG.5271	1172	2447	0	443	2593	711	2519	0	138	642	891	3721	0	233	2534
MSTRG.5272	14806	127	0	509	0	9719	53	73	625	0	8047	149	4	565	0
MSTRG.5273	43	69	0	810	1203	32	22	0	558	1019	3	61	0	508	857
MSTRG.5274	612	284	44	146	2015	313	238	3595	350	2243	85	154	79	799	1495
MSTRG.5275	10082	27	51	2833	3443	9250	30	909	7727	2660	7022	8	811	4879	2249
MSTRG.5276	1691	1957	209	1674	143	2019	941	30	6887	706	374	983	97	2960	129
MSTRG.5277	4821	466	1527	2858	1009	4780	149	1552	1736	1399	3344	658	1636	1660	1317
MSTRG.5278	47	3497	1694	0	1213	177	4844	1730	0	954	131	5074	1972	0	486
MSTRG.5279	1935	74	118	47	174	3594	47	14	43	365	968	7	246	40	65
MSTRG.528	6200	1905	160	4	22	3818	1072	248	21	19	3894	2229	0	52	25
MSTRG.5280	10786	3391	1878	0	2	61972	2801	1908	0	5	2353	3200	1549	0	2
MSTRG.5281	22124	1992	340	0	208	16034	2243	390	0	125	12079	3019	506	0	231
MSTRG.5282	7335	231	1111	4	39	54434	601	1778	29	44	1740	70	953	401	59
MSTRG.5283	85	378	955	264	1285	147	208	1123	306	559	43	253	1000	298	1084
MSTRG.5284	127	8486	118	5850	1736	178	10941	107	391	2949	75	7243	130	1052	1382
MSTRG.5285	2124	1630	279	10958	1221	2376	870	859	16567	2630	1092	1584	407	6704	1269
MSTRG.5286	2	209	23	0	46	1	321	79	0	139	0	459	123	0	40
MSTRG.5287	2174	106	296	90	60	1464	5	70	5	77	2184	97	94	90	136
MSTRG.5288	920	777	581	11	20307	1279	889	790	0	10102	998	776	274	40	13435
MSTRG.5289	2560	353	5018	6680	1316	1413	373	3616	2428	720	1583	125	5668	2486	594
MSTRG.529	307	600	344	1448	554	288	110	739	1490	839	634	148	9	1223	485
MSTRG.5290	1	838	1940	639	2943	11	274	569	1429	8739	0	1067	1404	706	3131
MSTRG.5291	4002	11468	45	0	875	3047	20044	9	0	352	790	8309	3	1	1339
MSTRG.5292	164	570	0	1882	25	112	539	0	4179	5	45	719	0	2822	11
MSTRG.5293	21	127	0	6911	392	21	6158	0	2986	1745	26	418	0	5708	418
MSTRG.5294	5122	1197	472	1025	108	2541	22572	204	1739	38	485	1718	104	1402	134
MSTRG.5295	1721	108	234	1298	12305	1660	1273	307	770	7144	2814	593	337	367	7126
MSTRG.5296	122	1963	1	4153	112	80	2009	14	4634	114	196	1302	46	1599	139
MSTRG.5297	751	268	0	502	8391	812	65	0	233	5939	408	265	155	98	10068
MSTRG.5298	1236	2794	773	25364	692	429	1518	683	31099	1016	196	2028	46	33037	960
MSTRG.5299	94	1	77	0	0	38	0	10	0	78	289	6	1	0	187
MSTRG.53	49	34	145	776	8	61	47	156	359	7	32	16	184	638	6
MSTRG.530	343	4375	175	52	3830	505	5222	8	54	3412	325	5016	0	107	3495
MSTRG.5300	5165	74	507	723	20	13463	991	172	910	12	6327	188	562	1927	61
MSTRG.5301	6904	1774	53	151	316	5061	2704	52	303	100	5863	1591	15	116	796
MSTRG.5302	0	5117	535	282	0	0	2806	688	8404	0	1	4554	673	1294	0
MSTRG.5303	18	36	5450	5973	0	66	6	8901	3445	0	35	0	1912	1993	0
MSTRG.5304	71	599	28043	43	59	144	219	19070	22	0	233	524	44261	0	58
MSTRG.5305	107	1945	1	558	0	173	1618	0	2408	0	110	1702	1	597	0
MSTRG.5306	0	0	174	1669	23	0	0	72	4133	171	0	0	219	3163	70
MSTRG.5307	0	1055	868	29	0	0	484	288	1	0	0	1897	1286	42	0
MSTRG.5308	0	2489	2254	55	1108	0	1596	1617	104	1230	0	1589	2396	31	799
MSTRG.5309	44	6	398	599	597	664	94	472	635	2437	28	6	1057	785	356
MSTRG.531	0	5353	70	20	196	23	6180	8	15	160	33	4964	0	9	284
MSTRG.5310	70	3	7273	2410	931	212	201	9268	763	484	95	895	6424	544	609
MSTRG.5311	861	1130	14651	2527	251	745	3646	6320	1913	391	341	1518	11378	613	143
MSTRG.5312	368	542	258	5	289	290	576	163	4	278	834	859	316	174	331
MSTRG.5313	10451	1	1770	9749	3225	17412	1	796	6493	3273	4939	1	2512	6353	3792
MSTRG.5314	944	135	6548	25	621	500	125	4478	301	865	634	272	6553	28	862
MSTRG.5315	310	2912	1780	2740	176	5073	3232	2004	2826	140	121	1275	2548	1050	171
MSTRG.5316	2328	700	265	970	1039	23982	141	484	197	1882	775	355	376	584	1048
MSTRG.5317	2198	0	3579	1252	451	1533	0	1787	552	331	666	0	3120	1012	588
MSTRG.5318	395	2927	0	161	995	45	2362	0	188	954	280	2444	24	111	1023
MSTRG.5319	3055	10	0	3068	30	1845	4	0	1135	15	1551	15	0	1164	126
MSTRG.532	225	343	740	2055	172	119	188	1364	2398	182	55	257	768	2590	216
MSTRG.5320	219	97	312	101	2427	870	110	95	178	3332	175	169	419	149	2282
MSTRG.5321	1934	212	134	8615	616	2348	161	309	6371	1413	819	156	121	3976	1271
MSTRG.5322	4812	2016	3987	182	2295	3052	2626	71	378	5643	3047	1860	2671	528	3357
MSTRG.5323	90	0	776	395	645	6	0	1740	396	518	0	0	808	147	1703
MSTRG.5324	1232	0	4153	14	0	405	0	2994	2192	0	509	0	4341	53	224
MSTRG.5325	2441	37	0	14917	3278	2075	2551	2	2854	2638	1245	148	1	5087	1909
MSTRG.5326	0	60	19	65	359	0	1235	83	427	630	0	1324	23	427	243
MSTRG.5327	55	202	1069	143	1214	159	69	1675	245	1228	1079	163	971	167	1365
MSTRG.5328	7112	1646	0	246	2926	3167	1557	38	874	3237	7363	1544	30	439	2967
MSTRG.5329	6	2110	1018	2619	2171	230	2000	844	1215	903	1094	2079	1167	881	1690
MSTRG.533	3405	24	5025	157	1766	1487	14	3777	139	1064	3987	18	4189	145	2046
MSTRG.5330	548	262	50	40619	1549	179	53	34	13752	1315	212	544	149	17427	1189
MSTRG.5331	0	2575	173	2433	258	0	2111	222	534	308	0	2419	286	1359	252
MSTRG.5332	2789	370	394	3050	489	3202	480	625	1930	222	2169	594	604	932	483
MSTRG.5333	30	1274	59	1342	10	12	1663	82	1521	306	109	1013	93	792	3
MSTRG.5334	105	214	2167	703	1648	95	354	646	257	2591	185	279	1860	882	1521
MSTRG.5335	255	244	1279	105	88	252	354	4115	740	11	126	215	1470	255	173
MSTRG.5336	2523	10	4486	31	289	2027	3	2151	7	229	1149	45	4965	28	350
MSTRG.5337	1223	492	1262	2269	81	3165	365	2258	2202	127	588	506	3021	390	88
MSTRG.5338	627	80	3922	9704	0	480	722	3923	1411	0	660	448	2261	7394	0
MSTRG.5339	180	27	1257	0	1103	228	108	1196	0	849	262	105	2030	0	1067
MSTRG.534	39	2	230	27	86	17	5	294	127	54	2	38	502	50	7
MSTRG.5340	3810	643	225	0	523	2794	723	47	0	856	1213	309	181	0	623
MSTRG.5341	2823	7187	617	0	91	1611	3958	1361	0	23	1211	8643	553	0	120
MSTRG.5342	11593	1815	426	0	4378	6319	1154	347	240	3509	13646	1098	21	10	4410
MSTRG.5343	0	30430	1543	3	119	0	29818	1375	387	156	0	51331	1061	7	113
MSTRG.5344	3	29	3570	78	149	3	24	2496	5605	120	56	46	2052	290	187
MSTRG.5345	17	269	7084	429	3073	59	159	7258	1091	660	6	353	5035	694	1185
MSTRG.5346	690	1492	1351	9278	4503	1382	929	1826	21871	8372	551	2119	1527	12862	2766
MSTRG.5347	167	205	845	101	0	601	598	696	30	1	263	365	1236	55	1
MSTRG.5348	35543	10658	1241	2493	294	17144	9122	1038	2942	25	50784	6395	1232	1184	112
MSTRG.5349	298	343	3113	1690	4941	181	291	662	795	3708	432	325	2276	1145	3789
MSTRG.535	2826	33	190	126	2234	1739	81	537	155	2499	1106	8	290	45	1184
MSTRG.5350	4218	11480	67	62	120	2988	9859	151	134	262	2298	10077	12	255	329
MSTRG.5351	677	1960	1553	879	1145	516	748	1118	307	434	406	2372	922	792	412
MSTRG.5352	11049	6239	2861	2533	0	10749	7056	1548	3437	0	4998	6706	2499	2620	0
MSTRG.5353	22036	1920	3699	1911	435	10379	1886	2230	3068	208	9465	2565	3170	1743	859
MSTRG.5354	276	0	139	488	323	164	2	1098	609	212	217	3	371	550	312
MSTRG.5355	7757	3424	1297	882	120	5242	2384	1285	2677	84	5235	3240	1547	1303	71
MSTRG.5356	2462	0	1352	68	1176	1672	5	1250	166	1602	1845	61	697	90	815
MSTRG.5357	4169	0	250	1023	36	1872	0	1018	634	4	2434	0	175	529	22
MSTRG.5358	0	496	182	6827	1252	2	285	120	6050	1834	60	412	235	4554	1153
MSTRG.5359	0	3647	56	11179	489	0	605	43	9131	314	0	1501	61	7359	1003
MSTRG.536	9334	0	2147	123	8214	7996	2	837	274	7648	5292	1	3414	556	5590
MSTRG.5360	169	0	1584	363	454	73	0	740	236	1167	159	0	1220	677	555
MSTRG.5361	125	0	2250	0	39	258	0	2904	258	851	74	0	2358	0	47
MSTRG.5362	0	0	1093	3676	360	0	0	3805	124	370	0	381	1794	23917	291
MSTRG.5363	0	291	207	1518	15	0	1766	1732	55	15	0	616	135	9898	14
MSTRG.5364	114	175	77	1505	42	2396	304	25	50	62	71	162	165	9881	106
MSTRG.5365	37	0	24824	1756	821	1293	10	3107	55	300	829	41	15231	11504	1089
MSTRG.5366	0	1005	404	1624	2902	0	853	44	55	4107	0	623	531	10560	2816
MSTRG.5367	0	53	5859	1577	1661	0	2	17243	54	1474	0	3	5633	10118	2099
MSTRG.5368	0	549	1323	234	79	3	389	424	64	127	660	436	2071	1	52
MSTRG.5369	941	46	0	129	875	771	73	0	199	1620	257	26	0	134	1207
MSTRG.537	705	57	63	839	1017	272	94	45	1147	1862	456	958	13	1109	1001
MSTRG.5370	303	876	444	545	2724	322	706	2377	329	2832	167	1212	518	398	3186
MSTRG.5371	1009	6084	52	464	51	742	16041	86	679	79	364	2329	159	493	64
MSTRG.5372	67	761	11613	1718	559	0	1610	6302	477	752	0	478	8718	1035	748
MSTRG.5373	727	638	155	4356	0	273	294	125	4409	0	556	470	215	3109	0
MSTRG.5374	740	5657	12341	32	4895	677	3906	2886	8	5660	782	4896	14090	18	3523
MSTRG.5375	223	0	750	20351	39	71	0	1554	15221	13	46	0	1128	12771	20
MSTRG.5376	2005	1	49	375	388	2042	47	89	750	166	1261	99	158	248	191
MSTRG.5377	853	2300	57	2437	525	663	3057	4	8391	670	809	2319	1	1216	517
MSTRG.5378	1318	13	414	1044	781	1407	45	204	1203	700	905	152	1418	982	434
MSTRG.5379	299	187	0	0	130	47	245	0	0	437	468	224	0	0	326
MSTRG.538	640	9209	2477	639	80	857	8619	1639	735	2	2597	6161	1697	752	19
MSTRG.5380	3882	331	47	678	2323	2580	406	1	1158	6856	2154	518	0	337	2841
MSTRG.5381	531	2734	0	1435	2070	493	1843	0	688	4793	510	2281	0	388	2280
MSTRG.5382	1669	1366	0	6121	1214	1940	2709	34	3099	1859	986	1622	0	4055	1037
MSTRG.5383	335	3933	127	299	0	163	2909	0	35	0	171	4507	109	285	0
MSTRG.5384	410	932	0	1520	50	316	2789	0	2284	102	257	2734	0	1529	13
MSTRG.5385	493	4265	22	1622	5324	319	3086	339	1488	21013	328	2698	69	1407	5028
MSTRG.5386	0	783	9806	0	1	51	1512	2503	0	0	2	1760	5705	0	1
MSTRG.5387	0	17	6481	7	3945	0	71	5781	37	4094	0	40	7866	24	4176
MSTRG.5388	1	216	0	673	2	0	21	0	7	3	1	89	0	225	1
MSTRG.5389	54	0	1324	14082	63	7	0	792	12437	214	115	0	1272	2896	166
MSTRG.539	344	442	9177	3975	142	220	360	5267	4833	299	162	557	9313	4335	85
MSTRG.5390	809	310	458	2112	0	580	460	498	1554	0	270	110	153	1904	0
MSTRG.5391	7808	10482	1169	221	162	4326	2564	412	205	3	9164	4020	1108	326	173
MSTRG.5392	3199	3081	0	1309	53	923	3064	0	1118	0	1779	2057	1	575	119
MSTRG.5393	6254	6555	433	154	6316	15854	4987	413	228	2078	1270	5771	379	132	2480
MSTRG.5394	2628	1431	369	7000	741	3532	1611	187	4409	985	290	1161	444	8502	514
MSTRG.5395	4392	1321	3322	27	1820	4927	1103	3533	65	3955	3198	1051	6363	104	2118
MSTRG.5396	0	869	1053	953	3053	0	1239	261	962	1790	0	1123	949	929	4283
MSTRG.5397	3065	2137	203	1769	2260	1714	831	227	1632	1047	1670	2115	229	1481	2052
