gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.10981	2	13	1422	1031	415	162	81	1222	2608	274	0	43	1068	768	402
MSTRG.10982	750	433	3857	8690	131	1297	7036	4363	6819	478	190	1536	5360	8056	416
MSTRG.10983	85	25	614	93	0	3	60	189	113	0	6	8	270	139	0
MSTRG.10984	7524	1979	3320	537	333	7476	1809	1238	730	453	1953	2482	3581	339	461
MSTRG.10985	2447	1639	0	284	1556	2505	1564	42	148	1826	646	1283	3	129	1833
MSTRG.10986	3586	1791	61	1107	0	3664	1735	14	62	0	864	1200	55	1441	0
MSTRG.10987	787	2466	321	50	383	977	1785	148	13	341	202	2220	490	81	184
MSTRG.10988	40	628	132	19	414	122	229	424	31	342	7	1186	864	45	597
MSTRG.10989	65	2788	2180	349	1163	62	2699	2054	293	411	15	1857	1387	214	847
MSTRG.1099	15355	4226	254	17	998	6211	4860	673	33	2483	15739	5880	566	76	255
MSTRG.10990	952	2169	1159	139	532	847	3400	227	208	402	548	1432	1164	126	3879
MSTRG.10991	8837	933	0	268	2402	5897	1115	0	855	1634	7230	302	0	303	18006
MSTRG.10992	28504	1867	1	741	4859	20243	2568	140	820	9136	14200	2045	3	370	5074
MSTRG.10993	1015	215	0	0	0	789	378	0	0	0	1284	178	0	0	0
MSTRG.10994	4776	136	3	997	1716	3915	164	1	1238	1365	4466	117	30	1047	1301
MSTRG.10995	7886	846	682	103	2	7418	1481	390	79	2	5502	645	763	33	1
MSTRG.10996	57	14432	1934	26	320	59	7401	1103	23	371	13	3305	1055	43	389
MSTRG.10997	2411	1629	0	799	13001	3931	1882	0	756	9078	1122	1844	0	1018	9635
MSTRG.10998	834	158	368	76	1707	580	172	430	7	3499	521	0	382	21	1120
MSTRG.10999	478	2875	1	1711	0	315	822	35	319	0	294	2940	1	524	0
MSTRG.11	58	16	80	824	3509	65	4	29	964	4377	6	21	13	359	3606
MSTRG.110	4413	3854	651	129	99	2259	2214	646	285	39	6187	5699	1166	267	122
MSTRG.1100	3	19	2	36	611	27	10	7	22	840	0	147	5	50	549
MSTRG.11000	1554	203	547	1998	4702	62	178	250	84	6535	770	49	735	1420	5090
MSTRG.11001	6556	0	3	0	7394	5788	0	74	0	3048	7041	0	18	0	8293
MSTRG.11002	151	4222	16	296	37	354	2119	166	188	67	2	3491	78	128	119
MSTRG.11003	132	3339	21	616	88	89	985	6	284	51	79	2594	192	175	52
MSTRG.11004	442	17129	1840	284	5761	278	2558	2605	8	7608	323	9779	1674	0	3146
MSTRG.11005	1098	8563	208	6060	861	613	60176	52	5300	698	233	16292	217	1593	486
MSTRG.11006	1347	7883	1505	179	8492	1247	55563	4820	88	13247	45	13431	1999	22	9076
MSTRG.11007	368	1106	762	2654	1869	171	7206	864	2798	2808	81	2262	584	3612	1865
MSTRG.11008	280	277	11340	132	288	324	2198	274	122	756	305	713	5148	236	670
MSTRG.11009	292	48	9506	0	189	343	157	3648	0	280	118	74	4615	0	334
MSTRG.1101	0	2318	3099	4250	135	11	1431	5250	4422	67	42	2072	2585	3307	1275
MSTRG.11010	6	0	471	840	280	95	27	326	621	169	6	9	386	640	196
MSTRG.11011	29	534	1443	686	282	1	432	1869	1395	291	24	627	2011	803	363
MSTRG.11012	77	1317	972	992	2160	63	1326	425	1643	3263	28	1504	2431	1672	2545
MSTRG.11013	586	1665	41	861	5272	380	980	73	1664	9248	337	1085	74	1328	5842
MSTRG.11014	770	0	347	15	1921	727	23	533	63	2221	713	2	990	11	2123
MSTRG.11015	6171	657	88	1696	3710	4520	413	233	2488	4666	4426	371	822	2381	1757
MSTRG.11016	1139	5941	1807	118	805	1355	3317	1376	194	165	109	5089	2277	111	612
MSTRG.11017	2535	122	44	0	546	3201	57	14	0	150	2488	168	101	0	3827
MSTRG.11018	200	649	126	87	224	446	796	162	28	207	291	683	210	156	291
MSTRG.11019	6611	0	4260	0	1074	4375	0	2881	0	572	8643	0	1417	0	601
MSTRG.1102	44	35	1128	2	51	4	233	406	12	91	45	113	1399	4	210
MSTRG.11020	302	117	0	119	2090	137	103	0	350	2207	40	151	0	135	1062
MSTRG.11021	14424	2585	0	7	317	11925	1607	0	23	398	6238	2009	0	111	457
MSTRG.11022	2308	2226	4529	470	253	2359	1700	3119	746	144	836	1497	964	809	228
MSTRG.11023	2102	0	766	292	801	951	0	1125	585	607	1901	0	3141	518	610
MSTRG.11024	1640	54	289	16	4081	1566	125	1136	69	2641	674	103	932	24	1125
MSTRG.11025	25351	43	44	17	126	20021	248	63	72	86	11458	41	34	3	156
MSTRG.11026	511	21	4	109	191	375	70	2	85	270	280	56	85	144	1009
MSTRG.11027	426	296	138	255	534	450	142	128	378	708	258	295	130	349	441
MSTRG.11028	13070	73	1240	516	1611	2307	4	1541	615	1010	3022	533	1107	459	1374
MSTRG.11029	1509	22400	410	28	672	798	5873	184	168	873	1184	28026	53	64	687
MSTRG.1103	218	51	832	460	1343	20	44	90	217	1882	218	68	772	117	1795
MSTRG.11030	59	10	1671	27	833	84	15	1064	24	1335	121	6	434	15	835
MSTRG.11031	0	24	1970	45206	5528	0	61	1157	44489	10508	43	46	439	22565	5021
MSTRG.11032	47	394	4	6631	934	8	183	51	113603	1019	25	213	15	6106	750
MSTRG.11033	206	2554	10	137	591	102	3820	59	44	763	76	3205	11	43	625
MSTRG.11034	361	29	64	0	347	494	22	66	66	779	351	96	145	0	355
MSTRG.11035	887	396	2139	12	8	579	333	1939	27	3	435	651	2324	63	5
MSTRG.11036	1060	413	240	15	3584	1147	317	58	18	50	685	909	191	1	2812
MSTRG.11037	47599	47	467	26	31	35524	30	619	6	207	1944	69	443	22	252
MSTRG.11038	785	0	339	90	1327	708	0	1017	122	1987	849	0	284	123	1958
MSTRG.11039	2232	26	638	0	395	1209	345	352	0	308	1403	120	610	0	753
MSTRG.1104	26042	435	511	1106	4807	2651	497	11580	1051	5217	4814	447	523	576	1911
MSTRG.11040	64	312	1488	1089	9	46	430	792	837	329	58	381	966	256	15
MSTRG.11041	170	273	353	208	506	130	312	317	4	830	61	186	261	0	666
MSTRG.11042	82	33	576	377	158	6	8	16	308	110	1	22	160	363	217
MSTRG.11043	7	146	502	1224	2132	69	621	1163	2262	3422	1	435	703	2357	2673
MSTRG.11044	101	17	470	737	0	144	504	4125	1208	0	14	185	444	362	0
MSTRG.11045	84	638	1641	1329	361	143	234	1285	656	303	20	502	1646	912	792
MSTRG.11046	743	135	18	590	0	71	180	414	156	0	237	90	25	232	0
MSTRG.11047	1276	554	3134	224	63	2237	283	2681	132	226	268	258	3158	135	946
MSTRG.11048	794	105	66	51	227	488	44	159	36	1022	550	248	460	62	301
MSTRG.11049	62	29	747	8896	751	10	443	486	3277	342	27	3	632	4331	1065
MSTRG.1105	20	540	748	117	122	7	159	1169	33	206	17	192	465	229	71
MSTRG.11050	109	0	899	0	3	27	0	539	0	2	20	0	1165	0	0
MSTRG.11051	729	25	148	46	0	1256	19	312	336	0	244	65	224	64	0
MSTRG.11052	2434	0	8923	579	4106	3177	2	5744	34	2392	1099	37	1928	263	2433
MSTRG.11053	233	5	3	146	667	10267	34	75	89	303	686	12	8	143	116
MSTRG.11054	110	1360	1	1198	62	271	7412	40	959	39	5	2400	3	1104	36
MSTRG.11055	1982	5652	2	369	1106	1721	31416	53	356	778	2182	10313	1	356	721
MSTRG.11056	2401	946	0	0	6462	1470	5929	0	0	8434	1143	1623	0	0	3473
MSTRG.11057	2801	38	630	2306	2073	1882	275	394	2623	3315	956	56	301	4630	1624
MSTRG.11058	3387	221	4	1877	85	1529	1528	96	1191	151	2350	405	0	942	99
MSTRG.11059	1049	10	213	296	62	204	182	994	229	271	1246	0	227	439	151
MSTRG.1106	1	2	189	541	1743	23	182	95	576	2315	0	6	791	504	1224
MSTRG.11060	2642	1260	2933	1747	2806	3147	7816	1813	2734	5343	1205	1645	3152	1478	2350
MSTRG.11061	1381	4437	197	261	1410	1711	29254	294	896	1718	563	7807	490	576	2083
MSTRG.11062	140	639	1025	37	0	55	4449	3696	119	0	98	1197	1192	68	0
MSTRG.11063	2301	1220	57	647	1598	1340	7428	19	1653	89	1429	1504	9	1324	514
MSTRG.11064	243	97	210	8103	3	893	582	106	6379	36	393	158	233	2840	5
MSTRG.11065	46	280	752	32	80	243	2141	563	75	56	176	485	991	61	168
MSTRG.11066	246	888	779	764	42	7	776	1035	816	0	2	533	528	767	110
MSTRG.11067	12046	90	981	117	50	8622	0	824	137	149	9397	8	1230	176	57
MSTRG.11068	1662	124	1832	356	8	695	59	7694	1401	317	2090	44	9517	388	8
MSTRG.11069	373	752	7	509	283	256	1033	63	1234	231	240	1463	32	766	243
MSTRG.1107	25	2	79	808	18	49	176	172	248	45	35	6	368	1714	35
MSTRG.11070	644	1555	102	6144	1947	136	1940	122	4717	2253	460	1527	51	1877	1839
MSTRG.11071	15871	1352	119	2155	205	18120	2707	241	2657	97	5747	2347	84	1836	99
MSTRG.11072	0	0	763	672	82	0	0	641	939	306	0	0	413	661	256
MSTRG.11073	28	2928	841	461	1266	26	991	217	893	806	78	2216	452	714	1432
MSTRG.11074	0	0	39	68	56	0	0	99	0	102	0	0	49	0	28
MSTRG.11075	0	69	1053	433	638	0	39	1294	531	435	0	20	1258	476	367
MSTRG.11076	905	880	1775	176	0	1215	1192	1131	248	0	370	611	836	279	0
MSTRG.11077	7706	4450	0	0	32	9252	3404	0	189	36	1515	3683	0	222	63
MSTRG.11078	0	795	0	517	3581	0	236	0	1688	4366	0	345	0	2451	3053
MSTRG.11079	5	3321	20	0	189	33	2011	716	0	163	1	3631	33	0	125
MSTRG.1108	27	3	1603	3824	17325	27	195	1418	3976	24529	32	8	1847	1689	4580
MSTRG.11080	6574	30	2789	1414	1197	4526	168	3029	1905	767	3838	22	5118	1444	1217
MSTRG.11081	1866	78	1319	253	0	1503	8	1052	453	0	1472	77	2046	437	0
MSTRG.11082	141	410	7	204	1987	124	154	8	1176	1642	51	352	11	713	1434
MSTRG.11083	1259	42	545	3646	92	961	516	297	3272	35	327	691	805	2196	121
MSTRG.11084	14011	2182	408	13712	3	7152	1602	324	12166	2	1881	590	342	7951	1
MSTRG.11085	1970	939	15475	46	144	680	946	8576	49	40	655	882	8179	25	94
MSTRG.11086	1977	2	11394	461	5445	1974	177	19949	72	2812	1449	247	9849	386	1316
MSTRG.11087	499	0	1	2484	44	92	0	1	2041	4	0	0	1	2029	18
MSTRG.11088	185	2	1321	3	362	127	18	1284	44	594	14	1	1030	5	304
MSTRG.11089	1675	775	55	5385	1772	1044	635	59	6668	3739	294	1041	15	5577	1316
MSTRG.1109	1	0	5392	645	7623	3	228	3268	18565	53628	2	14	4033	425	9984
MSTRG.11090	1547	2117	4	1440	4555	1019	1549	16	946	5854	158	1097	3	1054	2749
MSTRG.11091	2798	11264	1	111	1674	2259	14253	2	9	2040	2668	8174	1	154	1523
MSTRG.11092	264	2194	9190	977	2767	264	2395	6287	3419	930	129	2200	4233	1466	1065
MSTRG.11093	4485	695	5236	14371	0	2987	356	10994	15942	0	2990	1218	5759	7608	0
MSTRG.11094	0	32	147	2060	64	0	15	24	1759	36	0	113	141	588	36
MSTRG.11095	3799	27	301	0	1161	975	171	2845	0	1346	2448	0	118	0	1289
MSTRG.11096	22066	0	6	281	3288	2579	0	6	0	1990	11327	0	15	0	2565
MSTRG.11097	12912	272	3095	262	1183	13532	562	1898	1143	597	3336	377	724	122	1052
MSTRG.11098	42279	659	662	4905	369	46037	294	393	0	856	11783	849	192	0	965
MSTRG.11099	865	45	76	36	3171	1298	61	106	71	6183	282	87	106	22	4423
MSTRG.111	112	200	130	142	83	39	129	20	28	14	51	85	85	75	0
MSTRG.1110	408	81	231	381	56	462	483	153	518	41	293	38	167	288	62
MSTRG.11100	116	26	1510	0	6	127	14	1674	0	0	70	243	1818	0	33
MSTRG.11101	1771	1624	302	53	1389	1651	2426	186	58	2825	916	1110	336	73	1722
MSTRG.11102	1909	301	0	259	496	933	59	0	495	528	1054	197	0	287	354
MSTRG.11103	2263	1295	685	596	1082	662	4933	475	967	1057	1610	2372	1150	532	2350
MSTRG.11104	642	664	0	434	494	321	533	0	744	133	233	683	0	698	947
MSTRG.11105	5650	7755	0	147	1246	4798	1946	0	31	835	4753	1683	0	182	1476
MSTRG.11106	95	6023	746	20	14	53	4227	119	1	11	104	4242	643	76	22
MSTRG.11107	235	568	0	71	2054	150	352	0	97	3217	375	615	35	118	2524
MSTRG.11108	193	2031	1569	284	994	53	2101	723	30	476	136	1726	4130	234	1340
MSTRG.11109	152	1599	1316	135	4176	121	1029	1719	237	2744	136	3026	943	176	3352
MSTRG.1111	21181	29	2699	452	418	21623	219	1998	1312	591	5680	66	2072	676	285
MSTRG.11110	537	54	5550	569	21177	695	199	3791	584	2535	391	114	3860	619	29894
MSTRG.11111	2690	418	218	700	143	1153	410	423	578	241	3090	555	498	1031	376
MSTRG.11112	2391	56	41	3049	54	1642	200	40	5622	97	1260	440	63	1181	191
MSTRG.11113	103	2129	191	1366	9	196	1179	167	1490	84	96	1968	88	705	0
MSTRG.11114	49	83	1105	24	16864	53	29	405	70	11406	37	195	604	41	9039
MSTRG.11115	62	1563	7	106	1351	44	9641	30	113	1691	25	3300	6	44	3444
MSTRG.11116	205	873	0	7061	1227	128	6268	0	11349	1911	191	1616	0	579	819
MSTRG.11117	124	0	1753	3486	504	236	0	532	3154	430	330	0	801	1685	1277
MSTRG.11118	26088	2895	271	295	8	7859	19859	1064	637	29	25677	5235	225	420	17
MSTRG.11119	8	167	188	887	333	19	1361	55	1037	229	30	357	203	970	668
MSTRG.1112	18103	334	7351	1523	1858	14401	625	8217	1481	3340	8760	374	4897	1707	1594
MSTRG.11120	291	1100	35	157	594	135	6948	4	285	625	152	2140	5	185	710
MSTRG.11121	52	1188	1080	539	462	14	7908	414	399	94	89	2240	700	408	110
MSTRG.11122	0	8	513	640	10271	0	44	1592	460	2023	0	13	480	562	6320
MSTRG.11123	458	51	189	53904	1245	371	40	271	28563	767	404	55	117	30296	637
MSTRG.11124	531	1911	37	1855	178	274	2337	10	1734	161	799	2073	84	1712	243
MSTRG.11125	90	347	20	547	328	60	184	107	566	1040	73	168	27	213	435
MSTRG.11126	0	724	5700	45	1107	0	1398	5703	37	1270	0	633	7484	192	1138
MSTRG.11127	162	251	1621	3904	361	214	127	816	3444	2751	103	255	1190	2162	892
MSTRG.11128	661	879	0	1143	175	567	1001	0	1405	171	649	594	0	1030	171
MSTRG.11129	164	438	8	3727	5097	373	549	34	4210	4295	180	202	38	2673	8915
MSTRG.1113	1	3674	22684	832	1900	5	7993	14955	123	19084	1	3559	10859	639	2518
MSTRG.11130	371	274	366	2483	378	490	88	550	3966	636	324	136	183	1811	372
MSTRG.11131	2	470	721	719	203	359	46	489	827	165	144	221	415	576	105
MSTRG.11132	739	356	107	9488	1049	245	947	127	54081	1346	364	798	68	21648	485
MSTRG.11133	102	671	516	0	1702	186	1749	166	0	965	59	693	763	0	1637
MSTRG.11134	1996	1178	316	717	60	524	741	393	331	44	519	861	411	485	55
MSTRG.11135	307	26	0	69	433	902	312	0	77	382	968	10	0	76	290
MSTRG.11136	46	3935	422	221	294	589	3054	527	248	897	35	5074	402	340	153
MSTRG.11137	37760	52	2166	0	0	16537	132	1475	0	0	61962	417	2247	0	0
MSTRG.11138	18322	508	191	133	887	18520	351	0	158	1312	4929	468	137	46	1427
MSTRG.11139	16575	1063	474	11320	2	15486	582	327	20877	18	4062	1063	323	9210	4
MSTRG.1114	3297	1	360	47	394	3095	1	522	23521	946	2257	1	425	47	417
MSTRG.11140	34416	423	733	5405	575	27573	216	239	5442	517	27354	260	747	5148	654
MSTRG.11141	8003	4496	1351	1323	158	7911	29784	250	3635	93	2034	7814	1827	3573	164
MSTRG.11142	91	1081	1802	2704	1367	587	7074	1147	1789	449	145	2202	470	655	1122
MSTRG.11143	33	1	8520	879	1740	9	90	5316	989	169	6	8	1774	550	2424
MSTRG.11144	76	1	5703	0	0	295	60	8565	0	0	167	0	6353	0	0
MSTRG.11145	220	0	0	811	120	279	0	0	1044	244	83	0	0	782	36
MSTRG.11146	12397	264	2418	2514	322	12457	1597	1291	1167	457	3309	670	1707	1620	97
MSTRG.11147	8914	8	2	7334	3434	8771	126	1	5870	4805	2290	0	3	3775	2897
MSTRG.11148	951	325	0	0	150	994	769	0	2	122	280	199	0	0	126
MSTRG.11149	78	3181	355	1929	2689	32	2372	356	3674	2348	47	2997	504	1019	3290
MSTRG.1115	5180	1117	1845	1130	10	4139	1503	1451	2581	355	3431	523	1794	1084	130
MSTRG.11150	9	724	13998	19559	143	9	348	6078	24596	120	24	1054	9522	16988	165
MSTRG.11151	41	1575	2179	67521	0	15	2198	1516	22834	4	88	1080	2340	7183	227
MSTRG.11152	169	32	0	25	691	95	55	0	24	967	164	113	0	1	894
MSTRG.11153	1472	172	6497	23	569	347	108	8424	28	1075	1268	203	5718	0	570
MSTRG.11154	16	0	8718	1	1759	30	0	4826	85	2909	11	0	10919	9	2698
MSTRG.11155	119	201	50	1152	460	0	217	124	1898	2885	0	236	152	1474	2201
MSTRG.11156	1	194	126	0	122	22	198	109	0	88	0	232	38	0	157
MSTRG.11157	9	943	7550	2047	0	26	1017	3286	2745	0	13	713	4413	2369	0
MSTRG.11158	9	830	0	746	29	0	736	0	870	344	26	1270	0	760	86
MSTRG.11159	1	1430	11	687	0	1	7813	4	861	0	0	6637	28	850	0
MSTRG.1116	7188	1639	2845	1853	114	1241	256	4179	3196	37	6661	842	2553	1757	99
MSTRG.11160	32	99	3	2598	89	13	181	47	5486	224	45	109	22	3493	236
MSTRG.11161	9	137	11291	280	405	4	249	14930	319	601	0	127	11150	193	688
MSTRG.11162	271	611	2763	470	296	5	751	2418	615	470	5	326	3784	414	365
MSTRG.11163	0	630	680	741	81	228	457	831	1505	39	0	291	1090	847	102
MSTRG.11164	149	15	320	70	823	188	113	578	103	632	11	64	1030	85	6531
MSTRG.11165	45	461	268	507	35	0	804	246	594	139	0	760	334	477	57
MSTRG.11166	0	519	2546	190	33	0	393	2242	750	102	0	498	2951	142	186
MSTRG.11167	4619	2082	2955	1514	16209	4194	1516	3362	229	19699	1358	499	2873	845	14419
MSTRG.11168	19129	0	2115	21	34428	16542	0	3879	4	36510	5096	0	3617	12	5340
MSTRG.11169	3069	0	2204	905	10	2679	0	1938	2482	9	806	0	3009	1501	14
MSTRG.1117	277	645	1720	2431	1306	505	1617	12306	1897	1008	124	1993	2079	2011	1991
MSTRG.11170	93	22	4072	352	29	236	445	5148	493	28	16	55	2664	342	11
MSTRG.11171	749	1603	778	3405	104	837	1830	34	2200	188	194	2539	691	2523	195
MSTRG.11172	0	2039	891	103	158	66	1638	125	49	118	8	2626	3882	70	147
MSTRG.11173	18338	180	335	292	0	18742	1051	132	29	0	4510	1143	297	312	0
MSTRG.11174	6114	201	4031	1264	1293	6239	74	3239	1086	630	1159	125	3204	1000	752
MSTRG.11175	323	650	290	516	114	385	302	159	9	23	76	1030	188	333	0
MSTRG.11176	946	96	980	1325	370	1640	475	373	844	862	250	114	742	528	344
MSTRG.11177	90	920	4423	1671	841	704	818	364	373	1495	420	2872	1018	1352	1334
MSTRG.11178	1100	228	117	610	678	5	610	91	1313	725	66	763	110	993	483
MSTRG.11179	125	66	182	2262	716	19	94	216	2984	802	42	37	1033	2792	523
MSTRG.1118	1479	904	510	405	775	1160	1084	1134	210	22	1016	607	464	78	13
MSTRG.11180	105	0	0	0	383	83	0	0	27	572	114	0	97	1	429
MSTRG.11181	1085	153	616	128	37	1014	151	520	253	82	1298	125	531	176	66
MSTRG.11182	1874	1182	1958	5657	6076	1594	1707	798	2630	3817	934	1021	1772	4141	4434
