gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.733	4685	227	8408	3744	177	4942	1362	5411	4060	305	1121	502	2132	3670	146
MSTRG.7330	0	795	545	582	124	0	1056	607	1284	44	2	1131	976	823	86
MSTRG.7331	935	334	0	2857	832	397	230	0	6545	521	748	276	0	2477	649
MSTRG.7332	17	396	706	642	1613	35	611	641	1927	1525	17	401	566	871	1312
MSTRG.7333	142	226	9	636	1446	69	311	257	1426	2339	296	649	17	531	1539
MSTRG.7334	628	639	3529	1410	462	63	1439	2235	1059	168	100	537	884	1044	894
MSTRG.7335	1	37	5315	197	15	1	32	3615	110	0	1	342	1165	190	4
MSTRG.7336	1	561	6041	937	879	4	1322	17007	1032	1485	1	715	6535	684	962
MSTRG.7337	0	444	600	0	51	0	406	1528	0	34	1	348	985	0	67
MSTRG.7338	2	79	10	0	37	37	18	32	0	48	18	29	7	0	31
MSTRG.7339	6	1950	12371	0	1972	38	2071	6872	0	1516	110	1886	9181	0	1907
MSTRG.734	390	0	14715	45	2169	362	0	9167	6	8442	383	0	3269	59	1725
MSTRG.7340	3	563	4201	1128	2910	8	451	2434	572	2969	42	283	4920	859	2442
MSTRG.7341	149	714	87	370	6876	102	773	101	117	6233	41	855	106	401	4546
MSTRG.7342	0	0	604	624	83	59	0	135	2464	693	340	0	270	1621	349
MSTRG.7343	3022	638	29	1301	738	24	736	380	972	954	30	781	21	654	1467
MSTRG.7344	54	785	95	15773	17	21	1370	66	17293	28	10	1535	161	5359	8
MSTRG.7345	366	11277	12	697	684	220	9100	102	1189	246	267	7057	4	998	681
MSTRG.7346	1	3546	0	3356	2276	1	4130	0	3644	1598	1	5195	0	2640	2626
MSTRG.7347	77	111	702	5314	0	53	159	550	620	0	102	196	423	3486	5
MSTRG.7348	564	30	2034	506	399	237	95	11813	193	515	503	22	2692	781	349
MSTRG.7349	139	522	312	213	51	5	266	363	140	22	6	348	270	61	17
MSTRG.735	35	4574	28	481	825	106	30458	14	67	456	50	8099	3	790	737
MSTRG.7350	76	58	77	19222	2921	182	213	980	1504	1325	85	74	30	6108	1799
MSTRG.7351	0	6477	1633	21	277	0	11623	1872	1	387	2	5051	1865	39	604
MSTRG.7352	580	157	2217	14	404	497	114	1830	33	1351	452	151	2370	44	451
MSTRG.7353	10723	2530	3393	5308	169	36325	16250	3777	5314	332	5845	4940	4021	1044	281
MSTRG.7354	81	3388	398	1874	1421	72	23117	116	3392	934	4	6077	167	2121	9364
MSTRG.7355	13	0	56	299	0	74	0	193	86	0	20	0	108	287	0
MSTRG.7356	2566	598	0	6036	8294	1995	590	241	1307	6621	669	335	0	4202	68747
MSTRG.7357	0	2219	2873	2623	831	28	7756	9231	3511	603	0	2983	3117	2280	6637
MSTRG.7358	0	570	385	125	13233	2166	352	551	1983	18112	0	380	590	1529	11091
MSTRG.7359	18	97	0	1	11191	188	263	0	80	9022	5	137	0	22	9485
MSTRG.736	17841	1085	1712	336	52	18186	6752	1132	266	76	4859	2049	431	1578	72
MSTRG.7360	107	2022	437	0	436	81	2253	505	0	677	122	1703	556	0	290
MSTRG.7361	17	1950	2627	1909	1043	14	1511	2588	2632	1742	27	1974	3453	1228	1236
MSTRG.7362	1	4211	35	25373	2666	19	4733	27	6179	9292	6	5088	15	1109	4841
MSTRG.7363	1	215	1134	81063	603	5	151	945	6602	422	2	248	1337	4417	868
MSTRG.7364	864	152	4298	584	305	313	114	4024	499	127	267	130	4474	550	115
MSTRG.7365	1259	2713	542	184	545	909	9292	188	243	1595	504	2853	504	135	829
MSTRG.7366	31	455	26	1559	456	16	452	0	1641	1186	0	231	0	1137	464
MSTRG.7367	2528	365	3103	2014	5523	3029	726	1599	2248	13822	1734	395	1957	1300	3941
MSTRG.7368	115	157	3151	1424	330	107	193	5704	3600	358	247	101	11231	1586	618
MSTRG.7369	317	3348	1410	381	153	230	6032	688	569	155	337	11314	1597	666	361
MSTRG.737	29564	2988	1366	15	206	28116	456	852	11	180	7964	162	255	84	193
MSTRG.7370	1197	1243	43	1285	831	1151	1132	457	1437	461	1132	1627	364	598	1158
MSTRG.7371	756	139	1040	126	251	253	82	159	18	67	451	38	516	86	7
MSTRG.7372	486	77	4129	119	0	403	127	3394	568	0	299	450	3232	143	0
MSTRG.7373	760	843	1346	13426	484	8	278	0	12601	202	31	192	243	7491	510
MSTRG.7374	0	96	49	149	61	0	11	6	198	239	0	22	584	63	58
MSTRG.7375	5794	24	350	86468	10230	5541	4	335	78690	8956	5484	13	553	49778	5378
MSTRG.7376	1945	78	96	91	0	2123	34	166	14	121	1145	14	104	41	9
MSTRG.7377	494	4110	688	21	1985	102	3277	396	13	424	543	3911	495	21	1614
MSTRG.7378	11	1208	785	1770	249	16	8	2765	629	372	163	178	590	1235	196
MSTRG.7379	3	63	9023	1439	3351	3	101	2505	2337	3994	56	404	6166	1214	6924
MSTRG.738	78	0	6294	428	6806	0	0	3450	170	69588	0	0	6140	406	6389
MSTRG.7380	1101	5	1886	6482	2902	899	5	1830	3975	2761	923	9	1684	5850	1676
MSTRG.7381	225	0	603	137	153	766	0	946	149	595	32	0	562	94	47
MSTRG.7382	660	278	2152	8	1871	501	652	1902	3	3286	440	474	2737	3	1573
MSTRG.7383	5032	3116	0	479	2757	2576	2798	0	87	3799	3125	2953	0	309	3338
MSTRG.7384	1495	52	70918	6622	445	983	30	10485	9638	409	949	47	80150	6030	505
MSTRG.7385	100	592	387	477	171	151	584	1146	190	266	119	896	17	427	96
MSTRG.7386	483	4515	270	568	42	28	5831	668	394	67	0	5636	532	826	6
MSTRG.7387	1109	476	934	1172	1933	15	304	964	676	1121	33	665	1213	531	1006
MSTRG.7388	135	5	2726	588	284	0	24	2198	274	383	0	5	2408	661	0
MSTRG.7389	518	4277	837	90	258	49	2451	517	146	528	78	2467	903	317	18
MSTRG.739	0	489	130	2769	600	0	624	113	3175	796	0	488	188	2973	793
MSTRG.7390	305	91	696	718	1192	284	81	32	449	868	201	88	1183	438	1310
MSTRG.7391	4462	13326	0	427	8013	4910	13930	0	193	6493	2373	12460	0	155	4065
MSTRG.7392	1389	268	53	3918	67	1044	139	144	2289	9	668	144	115	2448	73
MSTRG.7393	5751	129	34	52	1	737	35152	23	243	1	827	1278	59	48	1
MSTRG.7394	4160	767	316	488	549	16423	682	0	572	472	1893	506	0	1129	527
MSTRG.7395	2740	66	5094	2784	218	4735	184	2608	4579	116	781	107	6891	3646	160
MSTRG.7396	272	6239	0	2403	0	199	6011	0	2398	0	220	3740	0	2118	0
MSTRG.7397	435	8	597	3671	1918	806	275	355	4002	6855	897	58	891	2825	413
MSTRG.7398	19	1273	7	16	0	63	1767	75	159	0	5	1202	19	30	0
MSTRG.7399	11	1464	546	102	796	13	1169	1289	154	1471	15	1180	748	21	891
MSTRG.74	2139	1463	404	816	0	2454	811	204	632	0	1541	3749	349	8353	0
MSTRG.740	63	83	485	2	896	0	166	247	33	838	0	113	387	6	957
MSTRG.7400	19	162	14	227	4495	13	87	72	216	5661	0	146	37	346	5432
MSTRG.7401	195	2502	7610	613	434	149	3386	12493	8035	299	40	2227	8878	808	335
MSTRG.7402	0	132	510	0	349	0	183	1353	0	1751	0	120	788	0	364
MSTRG.7403	5043	262	546	6239	0	5396	182	326	17265	0	1327	199	1046	13349	0
MSTRG.7404	5328	1629	2215	2017	1010	5414	350	3194	1434	341	1196	980	63	1765	299
MSTRG.7405	1061	6613	26	246	4383	925	5036	82	406	4404	253	9601	1	291	3581
MSTRG.7406	1827	12	485	420	3267	1948	8	821	333	4580	522	7	198	430	1860
MSTRG.7407	4065	25	272	52	1896	2340	71	210	251	2169	3569	52	549	46	1706
MSTRG.7408	1275	47	900	126	6669	1425	35	755	20	5192	611	33	1304	72	3076
MSTRG.7409	4099	1425	414	332	1021	552	1056	377	162	818	1356	529	164	142	840
MSTRG.741	0	189	42	14	780	0	80	118	83	764	0	104	114	33	998
MSTRG.7410	1128	3226	254	104	71	1204	2502	62	120	30	656	3587	177	270	403
MSTRG.7411	1317	4222	0	10909	88	2311	6211	273	8554	12	580	2846	0	12638	33
MSTRG.7412	718	11	207	2468	196	195	19	974	2243	37	358	9	503	3434	72
MSTRG.7413	2652	229	1032	846	190	1345	211	160	1379	83	67	0	181	972	63
MSTRG.7414	0	53	529	6	388	0	15	875	19	1029	0	84	695	4	439
MSTRG.7415	931	29	4564	1894	619	525	11	3703	1527	476	405	23	2459	827	574
MSTRG.7416	1844	0	158	2110	14	1306	49	100	1852	0	397	0	66	1321	22
MSTRG.7417	86	2886	15250	156	34	64	3511	13174	168	100	56	3166	11882	156	169
MSTRG.7418	443	55	117	2325	43	290	43	56	3939	77	68	14	182	3133	36
MSTRG.7419	2170	98	110	1209	453	1741	37	45	1506	346	1272	5	211	988	365
MSTRG.742	14921	6	93	5	3107	14851	88	129	429	2894	3998	9	212	30	8881
MSTRG.7420	286	1052	300	2898	1381	533	1752	12828	2553	2613	277	1111	514	1023	855
MSTRG.7421	791	1076	1023	200	3867	460	2594	419	1350	8239	554	1088	567	67	1984
MSTRG.7422	1359	330	187	2922	302	1056	261	519	6014	425	1150	214	120	3038	251
MSTRG.7423	2113	100	6974	131	6413	547	47	4622	152	3409	1580	106	4703	157	10695
MSTRG.7424	29	3391	5	3397	661	50	1632	162	5587	631	20	5185	45	3169	275
MSTRG.7425	36	254	3112	514	21	123	395	1952	987	47	59	383	2979	1065	12
MSTRG.7426	39	111690	3416	345	1767	72	29526	3833	373	1747	23	16570	1951	262	1801
MSTRG.7427	670	1347	446	2634	405	248	1024	142	7300	447	367	1165	442	4247	465
MSTRG.7428	127	569	1476	833	151	47	1926	130	899	216	206	4646	1039	1415	50
MSTRG.7429	461	179	6845	224	694	521	77	4452	31	79	348	89	9915	255	552
MSTRG.743	3474	805	0	0	0	3585	966	0	0	0	810	955	0	0	0
MSTRG.7430	228	7810	55	0	1814	244	7061	9	0	1940	577	4634	41	0	2926
MSTRG.7431	1016	810	212	2939	1561	1498	368	18	9767	1616	351	497	27	3529	1634
MSTRG.7432	31	215	363	555	739	44	22	184	280	449	406	66	130	381	1784
MSTRG.7433	339	3136	92	892	409	1101	3262	64	786	249	241	2329	29	580	379
MSTRG.7434	493	215	3538	0	103	272	199	1965	0	135	473	0	3017	0	558
MSTRG.7435	40	1746	3707	212	1093	11	1453	5493	303	2695	90	1682	2668	219	423
MSTRG.7436	3102	131	15	626	1495	1700	105	1	464	1194	1478	29	0	454	667
MSTRG.7437	737	1744	173	502	7894	622	2062	259	152	4888	323	2000	0	812	7716
MSTRG.7438	713	230	34	179	1170	1030	445	26	184	2324	534	649	68	70	349
MSTRG.7439	0	89	62	6719	777	0	228	50	1458	798	0	101	36	2924	1062
MSTRG.744	1821	4164	12195	9	34	523	27550	6806	230	218	22	8760	2450	20	49
MSTRG.7440	893	490	0	163	290	1103	702	47	35	99	1414	692	0	153	275
MSTRG.7441	1598	636	2828	296	2510	1601	1526	2769	330	3535	2911	471	2879	286	3883
MSTRG.7442	1	7403	52	422	3	29	3230	40	484	1	14	3759	18	495	2
MSTRG.7443	13690	1791	1685	306	397	9153	1943	1389	153	573	5405	1831	1495	96	479
MSTRG.7444	4700	777	1661	47	1369	3552	833	1943	88	1444	5717	692	2275	20	1642
MSTRG.7445	82	2587	291	1654	0	108	2477	120	9806	0	91	2296	151	1958	0
MSTRG.7446	160	0	105	3651	3259	106	0	19	3667	1907	31	0	104	2486	2341
MSTRG.7447	82	53812	2828	376	363	88	23346	1310	460	1591	27	47112	5355	549	259
MSTRG.7448	681	180	296	1183	3057	146	394	382	1319	2662	354	72	334	591	4213
MSTRG.7449	93	658	84391	4992	0	199	728	9456	2718	1	42	644	42745	3526	1
MSTRG.745	0	1106	4130	926	54	0	6674	2479	1232	129	0	2042	915	1252	34
MSTRG.7450	7588	1019	735	0	2246	12130	1041	409	1	6551	2219	1086	762	4	1841
MSTRG.7451	101	2349	747	7924	3760	89	3333	1514	5430	1690	189	1913	4747	3619	2945
MSTRG.7452	8019	893	10052	109	1019	8422	455	5139	49	1019	2290	776	9059	524	418
MSTRG.7453	11122	2	655	192	1101	11431	3	211	619	1000	2999	1	396	475	798
MSTRG.7454	0	1444	226	3297	250	0	729	23	4915	176	0	1216	87	3733	260
MSTRG.7455	446	1	2253	0	238	473	71	1357	0	161	216	4	1689	0	626
MSTRG.7456	5801	0	1823	0	87	8387	0	1405	0	86	3358	0	1135	0	5
MSTRG.7457	938	70	223	686	0	418	155	104	1149	0	552	107	0	401	0
MSTRG.7458	959	122	1542	61	0	803	53	1374	480	0	460	126	2031	33	0
MSTRG.7459	1961	0	142	2618	872	1962	0	34	3302	511	1051	0	23	1952	687
MSTRG.746	510	23	4299	986	133	721	121	2970	1183	87	358	39	919	1150	119
MSTRG.7460	2732	9	2342	463	124	1727	409	1857	356	439	1649	26	2238	367	401
MSTRG.7461	584	5179	158	4113	1228	329	4674	58	27708	3012	372	5612	39	2509	1563
MSTRG.7462	5178	0	429	428	207	4431	0	369	160	19	3953	0	375	129	23
MSTRG.7463	35	571	14756	1735	13273	101	490	14784	2972	16288	26	577	16638	1656	5787
MSTRG.7464	130	716	907	172	634	95	1003	753	251	943	111	969	931	96	993
MSTRG.7465	3696	29	6467	116	1631	6979	46	6904	101	2540	1830	10	6316	57	1877
MSTRG.7466	21	10361	1369	1082	3522	45	16291	19520	1053	1241	14	11431	2389	404	4515
MSTRG.7467	318	314	1650	2266	9637	421	1271	1734	2282	3703	238	517	1739	1524	4320
MSTRG.7468	440	1062	2468	81	13	836	581	1123	86	38	346	848	4124	86	34
MSTRG.7469	607	3683	125	2410	4389	189	5448	45	1605	5563	346	87	106	3249	2322
MSTRG.747	152	3584	1881	1029	2987	200	23145	1177	1197	2173	135	6989	456	1144	2673
MSTRG.7470	290	64	4278	1049	518	55	89	839	112	1297	160	3	4982	1062	757
MSTRG.7471	4630	558	866	168	488	5233	845	369	191	478	11837	174	937	94	709
MSTRG.7472	1346	198	150	208	293	618	277	228	241	33	1640	475	119	245	237
MSTRG.7473	149	860	2493	1613	4857	73	783	2177	948	2090	70	1231	1828	1327	6274
MSTRG.7474	335	355	1817	3319	1870	313	433	2651	6546	4047	265	221	1741	4335	1832
MSTRG.7475	694	143	482	56166	88	223	103	182	38704	765	63	62	1188	9506	595
MSTRG.7476	5571	212	46	604	0	2763	782	24	959	0	3269	319	39	407	96
MSTRG.7477	1405	1322	1419	541	1369	9	3690	1949	1261	1804	139	792	1114	1261	1371
MSTRG.7478	74	677	18	184	22220	98	918	49	150	3306	230	814	15	368	2796
MSTRG.7479	0	3533	2999	32114	57407	0	4151	511	9893	6638	0	2128	1527	16062	10928
MSTRG.748	250	5479	1951	5	179	109	36457	1089	2	7	90	9681	450	15	101
MSTRG.7480	536	154	123	4804	340	366	47	393	4799	434	394	19	412	2245	580
