gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.1954	10	2982	675	128	1	293	2117	273	5	18	1	2904	435	8	0
MSTRG.1955	20	52	308	1428	1457	35	0	100	601	1324	11	1	269	1371	782
MSTRG.1956	18	0	879	131	6721	5	0	1490	76	6072	19	0	1082	61	8065
MSTRG.1957	82	168	17	114	349	118	317	226	56	206	117	117	244	95	441
MSTRG.1958	2603	9026	2586	2855	4795	2429	3223	2369	2406	10072	3115	4986	2584	2111	13408
MSTRG.1959	9909	27852	5	40	11736	7120	40186	69	800	17555	10353	34466	160	595	11454
MSTRG.196	1315	224	312	694	868	846	978	121	626	611	833	318	687	146	703
MSTRG.1960	446	346	1443	315	1059	512	358	3694	134	2779	550	386	2057	308	970
MSTRG.1961	1104	11	2988	288	15741	919	542	1151	41	7101	572	78	0	25	14728
MSTRG.1962	654	919	403	4963	330	215	1092	253	1973	402	163	1148	2329	1779	307
MSTRG.1963	5308	1260	6454	17896	442	2879	1367	2671	6220	238	2089	1162	3519	10283	372
MSTRG.1964	49	60	1099	161	265	1	30	1413	87	171	0	75	694	131	305
MSTRG.1965	0	2044	5671	35	969	0	3590	282	0	1104	0	2067	6480	3	798
MSTRG.1966	5564	412	282	30	22	4252	459	151	105	42	4438	319	321	288	215
MSTRG.1967	7950	300	137	669	18	12788	550	306	631	1	6674	238	762	157	32
MSTRG.1968	10952	2617	546	13295	2611	9344	2314	560	8743	2796	10721	3900	465	7884	2429
MSTRG.1969	396	699	2471	9663	1481	326	429	530	17302	2603	412	432	2252	7970	1306
MSTRG.197	119	660	2752	4843	375	1	628	3142	2195	157	58	587	2591	4215	67
MSTRG.1970	18	381	1	3	917	607	860	0	0	1172	63	1137	10	20	619
MSTRG.1971	1106	1710	474	14	220	1519	1470	786	103	205	1023	994	537	27	112
MSTRG.1972	1272	428	0	263	6878	1435	854	0	592	3149	827	405	0	352	2457
MSTRG.1973	81	1365	468	80	39	35	86	856	16	32	81	976	834	298	41
MSTRG.1974	2254	778	63	116	1000	2630	269	53	35	1042	1231	649	871	35	587
MSTRG.1975	768	222	2869	668	5837	532	152	3620	912	1812	291	278	2004	804	3466
MSTRG.1976	464	564	505	4869	218	482	307	123	5288	163	127	274	831	7630	144
MSTRG.1977	3536	1	11	27	16	2249	30	131	42	0	3717	2	12	65	0
MSTRG.1978	1455	1361	2567	3452	98	435	1277	2816	10608	161	272	846	2843	5926	379
MSTRG.1979	530	5702	1126	4690	379	752	5081	1199	3360	393	934	9616	82	3294	388
MSTRG.198	24142	3924	351	5282	815	11376	587	349	4120	946	9482	97	2027	5646	201
MSTRG.1980	2184	218	32	1139	2045	1648	258	52	165	784	949	270	18	976	1132
MSTRG.1981	0	10576	2	102	1	3	11982	1	157	5	0	19678	355	145	0
MSTRG.1982	479	3483	1	599	469	1038	7201	9	606	858	311	4846	189	756	430
MSTRG.1983	1435	54	115	40	0	150	6	646	17	0	916	0	6	3	0
MSTRG.1984	21512	6615	1715	1121	522	8884	2794	463	1575	788	7299	1701	1464	1435	651
MSTRG.1985	1475	16930	1990	842	31	1262	6653	1161	2486	116	793	16343	1502	940	591
MSTRG.1986	890	313	594	437	2093	280	343	1845	532	2774	672	371	685	671	1570
MSTRG.1987	111	841	241	2749	252	82	338	132	1150	68	114	434	274	1599	570
MSTRG.1988	699	224	532	1	8	358	126	605	0	88	205	219	336	4	7
MSTRG.1989	1	758	30	3	1999	20	1080	151	0	1690	3	864	15	0	1756
MSTRG.199	5046	21	5	261	482	4828	7	14	217	798	2707	17	12	262	172
MSTRG.1990	1488	20	456	1704	835	1123	44	0	2580	852	620	349	275	1041	31
MSTRG.1991	7442	1859	0	1287	25	5330	4054	0	427	63	8107	3179	0	691	32
MSTRG.1992	325	2008	487	955	103	201	2443	535	374	362	229	2110	525	1554	473
MSTRG.1993	10003	4081	199	2912	1641	10705	3184	0	1170	619	12473	2798	216	1612	720
MSTRG.1994	34989	244	19	107	1618	17094	324	1	15	706	17226	203	8	33	1470
MSTRG.1995	35	4433	57	1332	290	4	3478	14	1092	2004	1	3659	2	2057	384
MSTRG.1996	3839	36	346	1181	160	3605	15	178	793	47	1324	40	553	765	274
MSTRG.1997	21684	817	94	8041	497	4585	893	155	7050	285	11842	514	272	5612	202
MSTRG.1998	282	3457	110	2343	6	311	1881	76	4770	3	313	1145	98	2846	1
MSTRG.1999	761	408	11	650	419	398	293	15	596	0	458	357	12	778	219
MSTRG.2	6178	921	3052	610	863	6179	6512	1823	887	668	1700	1736	578	866	6597
MSTRG.20	1317	233	288	34	1021	887	72	231	0	798	597	294	276	344	665
MSTRG.200	443	31	96	937	5022	565	13	37	1076	3782	630	8	87	581	6059
MSTRG.2000	321	172	347	157	0	148	376	413	151	0	168	743	408	210	0
MSTRG.2001	1334	609	67	327	342	1121	569	17	355	321	831	414	60	262	391
MSTRG.2002	16	2337	1812	409	119	96	606	1764	236	0	300	2021	3126	1047	134
MSTRG.2003	3990	0	125	368	6	2562	31	203	481	2	1958	4	205	419	17
MSTRG.2004	2262	781	389	217	223	3254	1221	123	468	235	1181	554	320	254	600
MSTRG.2005	24	0	16	559	121	59	0	16	884	6915	0	0	70	616	1341
MSTRG.2006	2857	742	0	2882	68	1968	810	0	5458	59	1637	1012	0	4354	77
MSTRG.2007	283	42	1369	626	11	308	40	1269	1224	8	164	806	2519	509	3
MSTRG.2008	5504	2729	0	209	490	3373	3590	11	127	455	2598	2385	0	115	306
MSTRG.2009	1443	516	226	3069	91	914	175	4	3541	109	460	847	61	1701	154
MSTRG.201	218	607	1312	487	3213	921	611	1087	292	5313	486	201	2646	356	3617
MSTRG.2010	2315	17	92	905	1871	1206	160	6	368	1567	254	9	533	713	2199
MSTRG.2011	228	2662	915	28	366	181	2778	1134	38	247	153	3081	39	8	253
MSTRG.2012	33	1296	641	12042	0	62	1121	447	6150	0	237	64	765	4551	0
MSTRG.2013	107	99	3377	179	690	290	367	3153	46	601	232	765	3356	93	1141
MSTRG.2014	673	1168	640	449	174	481	665	608	30	376	375	529	301	82	56
MSTRG.2015	1963	1342	127	161	191	894	1423	4	143	16	2326	1079	13	89	26
MSTRG.2016	67	780	233	2310	74	6	1376	640	1174	62	2	1020	691	2207	224
MSTRG.2017	756	179	85	6784	733	719	211	77	7780	804	289	272	31	2102	252
MSTRG.2018	0	629	87	5013	372	0	505	73	6351	477	0	359	92	1923	485
MSTRG.2019	869	384	6289	122551	3159	715	0	754	48776	4506	773	221	6505	12151	2108
MSTRG.202	834	4216	18554	54	129	542	4989	10794	50	485	474	7111	9898	45	608
MSTRG.2020	121	0	2932	125696	310	91	0	2604	30949	403	578	0	2999	5210	166
MSTRG.2021	3685	511	132	945	191	3321	518	634	1536	46	1895	462	913	736	65
MSTRG.2022	2313	320	456	2586	191	865	1	169	3214	365	1202	254	758	896	610
MSTRG.2023	25	0	220	2	109	168	0	78	60	52	14	0	282	1	52
MSTRG.2024	3897	92	789	447	119	2380	43	245	560	75	2443	0	413	519	100
MSTRG.2025	34	394	21856	161	5680	42	337	3250	1813	1970	1	582	23673	241	2830
MSTRG.2026	2	24	109	4673	2089	1	4903	118	5359	2121	284	766	350	2116	2174
MSTRG.2027	8	140	426	1296	88	2	86	742	382	270	76	168	988	292	515
MSTRG.2028	149	1	6151	2321	416	332	1	6522	1386	240	0	7	6404	404	1034
MSTRG.2029	854	433	107	1	343	379	592	76	2	201	448	338	172	13	477
MSTRG.203	984	6251	7030	85	427	236	6141	4385	112	662	176	6273	5476	22	361
MSTRG.2030	1626	66	4449	79	3	1147	37	9575	179	36	865	124	6135	103	73
MSTRG.2031	1052	50	3477	926	17	1852	21	1901	1062	102	841	76	2826	854	151
MSTRG.2032	306	2222	1087	1453	163	185	1325	127	2529	98	359	2707	909	1417	241
MSTRG.2033	834	202	41	332	15714	572	147	41	73	8931	564	271	45	296	27029
MSTRG.2034	0	614	102	20	367	0	394	73	495	204	13	354	53	32	256
MSTRG.2035	487	21	3795	0	1	0	26	623	0	0	194	39	1841	0	57
MSTRG.2036	0	0	79	351	24	0	0	1	142	94	0	0	12	379	51
MSTRG.2037	714	1095	1282	44	58	501	1412	1179	13	82	454	2937	1913	51	116
MSTRG.2038	173	86	1366	727	124	0	10	2960	273	28	127	39	1670	648	331
MSTRG.2039	0	8	98	2118	441	0	17	82	1867	454	0	16	212	1084	178
MSTRG.204	151	418	520	119	666	52	646	654	315	848	4	731	833	130	762
MSTRG.2040	7	0	2	394	403	18	9	1	205	228	29	25	5	239	350
MSTRG.2041	376	219	2281	1048	12550	328	27	623	743	13593	669	18	2796	674	10028
MSTRG.2042	23	76	20	176	3486	6009	141	12	47	7620	932	123	0	200	5449
MSTRG.2043	69	737	20	156	2493	33	1244	1	19	3258	44	90	9	62	2261
MSTRG.2044	527	626	271	4	139	454	857	18	4	890	200	711	226	2	372
MSTRG.2045	578	3495	71	235	699	40	3657	5	91	289	235	3813	79	212	1276
MSTRG.2046	206	566	3775	94	63	193	679	1012	28	132	249	255	4962	128	95
MSTRG.2047	2793	195	1291	1427	2041	1837	16	828	966	846	3339	25	1119	1160	1279
MSTRG.2048	600	222	1344	2818	27	230	711	1026	2583	8	271	701	2037	2146	7
MSTRG.2049	114	29	8191	1233	29	3	2	6653	1571	110	2	0	8364	961	17
MSTRG.205	2249	1133	208	0	4	617	1109	673	80	1	16	1054	364	1	3
MSTRG.2050	1227	191	3834	988	1129	628	128	6465	489	1262	1586	62	3400	1067	1692
MSTRG.2051	46	116	754	188	1058	0	89	796	150	2343	3	93	1138	19	1219
MSTRG.2052	375	2240	137	4441	105	12	2210	183	3850	117	35	2170	206	5058	251
MSTRG.2053	74	106	12	1386	5	83	450	23	2288	13	121	595	23	1166	5
MSTRG.2054	1063	347	357	2171	2186	1046	240	507	2959	1469	28	645	329	2456	1820
MSTRG.2055	959	578	825	166	3	610	386	761	596	3	662	599	2111	179	1
MSTRG.2056	5005	3660	261	1053	2298	3456	1963	823	4894	1673	2946	1794	361	510	1856
MSTRG.2057	889	5	645	34	60	552	49	1687	26	79	239	73	752	7	34
MSTRG.2058	109	29	3474	99	1277	22	134	3274	1003	801	2	190	4782	379	324
MSTRG.2059	802	21	910	0	1070	806	1	1185	0	832	1255	8	624	266	884
MSTRG.206	701	719	1040	10306	124	522	941	571	10427	165	213	968	759	6410	119
MSTRG.2060	59	175	195	97	1507	9	139	155	91	1927	0	200	168	113	1505
MSTRG.2061	157	24763	1	3589	3586	93	12077	55	2018	4025	53	21899	0	2694	3134
MSTRG.2062	3084	663	4251	2599	593	2061	618	3140	11628	569	2168	569	4146	2746	932
MSTRG.2063	101	276	1206	949	94	407	77	291	1463	227	442	309	593	1297	143
MSTRG.2064	937	34	113	3425	7	469	209	37	3902	30	487	313	5	3192	30
MSTRG.2065	5784	251	9814	1459	287	1999	244	2178	1798	217	1249	152	4575	1761	273
MSTRG.2066	7	822	26	89	833	31	1045	3	166	1204	47	870	27	177	2184
MSTRG.2067	70	17007	167	337	411	129	20690	22	222	1007	124	15936	111	2086	631
MSTRG.2068	31446	4744	280	3026	2770	9653	11081	32	4151	4310	25689	6820	159	2490	3120
MSTRG.2069	1421	32	112	1242	836	598	8	66	861	1175	561	98	78	355	628
MSTRG.207	4266	108	536	23	3	3857	74	294	26	58	7324	83	164	87	2
MSTRG.2070	80	3498	1974	5957	189	114	1633	1433	6859	75	255	2886	2621	7227	131
MSTRG.2071	109	40	969	311	3273	84	10	823	719	3959	91	0	1019	515	2456
MSTRG.2072	27	636	6	5060	909	6	227	101	5203	405	5	837	5	3418	156
MSTRG.2073	35	23	3367	634	2014	105	38	2563	120	2808	172	49	2125	582	1371
MSTRG.2074	4459	104	91067	1316	19	5577	101	3324	532	3	3445	93	52445	1377	7
MSTRG.2075	854	4946	84645	70	107	1009	1276	725	22	73	900	1659	23672	31	73
MSTRG.2076	6670	56	78	0	1362	8869	6	0	0	1896	4164	18	0	0	1034
MSTRG.2077	3381	1071	942	807	1585	2245	1267	2143	723	1493	2027	1180	1120	1117	1907
MSTRG.2078	1470	68	1440	1330	4224	226	37	1640	3298	7039	1252	47	610	1598	1770
MSTRG.2079	192	228	2061	569	3484	105	300	1632	828	4691	119	290	1150	654	2231
MSTRG.208	4539	65	14	15	8402	6513	61	14	27	8893	4463	32	7	160	4679
