gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.5441	0	1440	740	184	10	0	697	1052	148	25	0	1385	444	107	2
MSTRG.5442	0	264	12	2541	788	3	342	18	1458	655	0	281	8	1765	409
MSTRG.5443	398	14	50	4013	6747	1736	135	61	5873	6750	281	79	125	2845	6789
MSTRG.5444	337	140	829	1801	0	196	219	601	2774	0	172	194	1163	1192	0
MSTRG.5445	13238	3115	316	1762	0	7076	4409	160	3329	0	6838	4550	212	1976	0
MSTRG.5446	183	185	3408	500	0	114	213	200	690	0	212	280	4028	316	0
MSTRG.5447	21242	517	9438	163	0	7140	366	9339	1209	200	25562	561	10225	101	15
MSTRG.5448	1193	233	0	1255	94	1290	292	0	1328	5033	749	236	0	1259	201
MSTRG.5449	144	1003	0	722	368	81	2348	0	3	663	146	1731	0	401	861
MSTRG.545	673	453	452	39	2	927	370	372	32	3	464	201	620	43	8
MSTRG.5450	81	576	6	4241	9940	9	407	30	316	13779	1	753	379	4393	13039
MSTRG.5451	296	66	6930	28622	21	84	7	3936	11354	11	1123	16	7069	2417	34
MSTRG.5452	0	793	41	793	2427	24	599	110	1077	3455	0	589	38	268	1438
MSTRG.5453	0	2627	927	5	1644	0	5542	1780	11	701	0	2267	1287	7	871
MSTRG.5454	46	1488	3226	2514	115	0	1037	4853	3045	105	0	2321	3607	1689	350
MSTRG.5455	0	3562	603	3754	410	0	10709	1021	2814	109	0	3280	831	1915	907
MSTRG.5456	0	830	8	904	2876	23	631	20	673	2399	0	2073	8	728	2902
MSTRG.5457	346	13	0	535	1554	0	0	0	882	3215	0	204	0	454	1524
MSTRG.5458	0	3940	5319	960	529	0	2749	4694	460	432	0	2621	5471	703	558
MSTRG.5459	55	1306	149	2896	635	266	781	288	2352	1474	62	694	164	1078	740
MSTRG.546	961	3486	2345	1537	39	5020	2305	1299	747	1	664	3384	1033	98	1
MSTRG.5460	0	1570	492	1263	145	0	1620	256	759	55	0	2025	215	1111	406
MSTRG.5461	1623	2687	782	956	43	1154	6191	944	245	72	1283	2977	1023	944	136
MSTRG.5462	237	2652	917	2043	857	166	1245	729	1274	811	78	1855	429	1938	833
MSTRG.5463	1736	2365	132	2209	5833	541	2139	1198	3626	8322	1501	2276	685	3775	3551
MSTRG.5464	48	27	3139	0	3909	39	55	6021	0	7525	60	45	4277	0	2406
MSTRG.5465	446	295	1910	0	213	459	301	6276	0	212	288	106	2582	0	510
MSTRG.5466	27	1114	1634	9334	0	72	2525	918	2931	149	21	1486	1490	11752	0
MSTRG.5467	341	174	0	304	338	152	18	0	973	46	147	171	0	279	4813
MSTRG.5468	3147	944	54	4943	146	3304	384	42	5640	25	2026	630	25	4271	1907
MSTRG.5469	50	596	0	421	133	4	166	0	426	20	25	145	0	270	1897
MSTRG.547	516	317	2	1561	5454	374	693	254	1427	11383	310	512	5	386	4891
MSTRG.5470	819	0	166	371	138	644	0	9	260	19	726	0	177	320	1895
MSTRG.5471	235	1352	71	228	146	215	1370	0	48	21	172	1640	127	125	1939
MSTRG.5472	1212	170	5100	2989	163	2256	565	76	3971	21	1294	391	3149	1202	2187
MSTRG.5473	693	29	822	1559	144	316	39	791	1510	24	683	14	1224	1332	2143
MSTRG.5474	50	5976	1782	3348	144	10	4394	3899	3496	19	7	6770	2095	3278	1992
MSTRG.5475	847	398	5796	29	251	562	261	2119	335	85	265	253	6180	44	6
MSTRG.5476	18	1223	1238	358	155	25	312	3529	544	332	22	941	1516	1140	172
MSTRG.5477	3044	7742	959	360	413	3946	5984	632	342	570	1405	5928	419	412	323
MSTRG.5478	1686	4020	2710	3064	349	1387	1804	811	4297	707	2251	3774	1832	3144	434
MSTRG.5479	4919	436	21117	4206	1562	8210	420	15776	7851	586	2460	434	25912	3561	1877
MSTRG.548	86525	1066	13	92	83	84064	7355	15	4	86	2358	1893	54	2	86
MSTRG.5480	957	1676	536	2542	599	477	588	565	1439	809	1924	473	129	1917	514
MSTRG.5481	0	0	0	37	3440	0	0	0	15	3512	14	0	0	0	2627
MSTRG.5482	5950	503	1047	1123	12061	4246	301	780	1260	14497	3610	1300	1715	657	9817
MSTRG.5483	903	28	394	137	267	482	1	753	675	758	238	0	281	276	390
MSTRG.5484	2142	379	832	386	1383	1529	461	8071	51	6554	1958	425	794	392	1164
MSTRG.5485	3151	235	5434	250	0	4553	113	3985	250	0	1868	115	2860	948	1
MSTRG.5486	3913	1172	598	2191	718	1042	1904	3081	2908	1904	1840	1404	719	3316	858
MSTRG.5487	1715	32	1834	1195	0	1433	13	2406	3268	0	1066	58	2998	1054	0
MSTRG.5488	174	1829	4955	4112	732	143	1814	894	4086	1245	125	1649	3119	2739	444
MSTRG.5489	786	644	303	58	17	493	811	149	181	51	494	1060	128	14	216
MSTRG.549	3646	339	2010	157	15	2682	100	1743	2	11	2817	350	2264	4	129
MSTRG.5490	436	756	11293	0	858	539	759	6453	27	702	130	823	10818	53	518
MSTRG.5491	1698	92	1414	126	4331	2431	2359	995	121	2751	1271	39	765	175	4943
MSTRG.5492	289	513	0	2433	521	17	1156	0	2258	396	234	482	0	861	645
MSTRG.5493	700	492	1414	60	296	283	607	720	122	90	424	237	1002	63	396
MSTRG.5494	392	4102	849	5784	1297	130	3439	202	4218	2937	150	4787	529	3523	1352
MSTRG.5495	0	2608	1718	0	8	0	1733	755	0	3	0	1877	1569	0	11
MSTRG.5496	1706	32	88	0	922	1085	92	117	1	1016	1758	47	39	19	819
MSTRG.5497	149	1	105	0	227	366	1	205	0	1512	264	0	278	0	99
MSTRG.5498	221	1251	2158	829	0	134	1939	522	2360	0	257	1389	1214	1424	0
MSTRG.5499	8166	3349	522	3947	486	4767	4943	414	2588	4	6435	3221	383	1598	132
MSTRG.55	36404	694	1684	164	784	8961	804	1567	37	185	40881	425	1169	59	294
MSTRG.550	35	90422	872	7104	2633	67	52636	235	13628	1631	65	21251	550	8398	21766
MSTRG.5500	487	590	2108	142	6138	279	844	822	12	15377	452	801	1345	105	4175
MSTRG.5501	2227	27	1953	435	1810	251	0	2088	649	1558	458	32	2142	551	1963
MSTRG.5502	12704	5599	291	144	181	9083	5032	333	49	160	8450	5365	310	25	374
MSTRG.5503	0	29	23	1011	0	2	12	284	414	0	2	8	6	400	0
MSTRG.5504	9	320	12046	626	20	2	253	767	902	3	16	276	9577	771	2
MSTRG.5505	4954	592	366	382	615	2912	887	510	615	724	4474	730	421	649	837
MSTRG.5506	2103	1271	161	55	178	536	800	275	9	297	524	948	236	0	219
MSTRG.5507	99	339	298	839	3787	61	885	1109	1123	5261	15	700	562	722	3130
MSTRG.5508	0	3427	2784	2	42	0	5695	935	43	84	0	4882	2607	0	111
MSTRG.5509	456	188	41699	45	845	266	113	7173	113	933	667	110	57857	14	346
MSTRG.551	48	2334	2087	8392	80	216	3942	1141	11339	30	463	3039	1060	10413	253
MSTRG.5510	371	2227	0	5113	1131	238	4748	0	6526	1378	460	1776	839	5875	1476
MSTRG.5511	246	1492	5632	0	117	114	688	1583	0	123	98	1552	4489	0	178
MSTRG.5512	1699	0	1603	0	12	1522	0	950	0	35	1194	0	1293	0	24
MSTRG.5513	1855	86	795	220	11292	1841	46	648	475	12747	1549	54	1029	620	10546
MSTRG.5514	816	7	89	11	0	512	21	1030	1	1	1124	38	91	3	1
MSTRG.5515	1062	0	17	699	159	1480	0	41	223	116	373	0	14	242	56
MSTRG.5516	91	0	1064	642	40	970	0	248	425	34	26	0	997	298	0
MSTRG.5517	1397	3	8582	114	3382	937	20	3900	16	8490	545	436	5509	78	4418
MSTRG.5518	83	4334	0	517	213	64	12294	0	564	726	27	7686	0	368	570
MSTRG.5519	139	4260	0	18343	1976	392	3796	0	22946	4400	719	4660	0	18436	2135
MSTRG.552	4	1269	409	1	61	11	650	261	1	48	38	1779	219	26	143
MSTRG.5520	4349	136	0	5298	20	4132	88	0	2865	49	4483	688	0	2453	31
MSTRG.5521	2464	226	0	158	14453	1347	213	350	132	14229	1344	215	2	138	11131
MSTRG.5522	133	24	7	2052	15	81	1	472	2023	52	32	0	9	1137	30
MSTRG.5523	1642	0	98	811	10	1961	0	8934	1067	26	1388	0	299	674	14
MSTRG.5524	1	119	446	214	96	1	7	876	3503	138	0	124	1143	328	123
MSTRG.5525	3508	60	10982	614	1709	3659	0	21093	1561	1896	2079	142	15166	770	978
MSTRG.5526	744	4969	95	0	1012	772	1257	14	2	1058	670	1146	74	17	688
MSTRG.5527	62	576	2014	71	2048	0	743	2007	79	2474	16	650	1919	97	1892
MSTRG.5528	7736	129	1877	2634	277	5737	109	787	2089	213	5138	101	1417	1921	253
MSTRG.5529	38	1442	26	45	338	23	3945	0	10	954	6	2109	0	62	530
MSTRG.553	2260	105	4358	3	0	2412	97	2434	1	0	1246	61	3061	2	0
MSTRG.5530	579	434	185	764	425	174	698	122	1604	324	279	349	565	401	1004
MSTRG.5531	840	0	493	2440	836	818	1	144	1784	475	699	2	609	1297	388
MSTRG.5532	1716	4098	4312	2585	5031	672	2447	3785	1788	8768	776	4657	5719	925	3351
MSTRG.5533	1321	1322	2121	0	2271	1107	2390	3267	0	808	1692	1493	2188	0	1408
MSTRG.5534	4172	820	645	258	106	6556	688	715	1583	195	3949	332	787	205	212
MSTRG.5535	167	1809	908	260	4864	165	2044	1446	470	5176	153	1760	1494	167	2828
MSTRG.5536	2494	448	85	478	341	4163	294	67	948	458	1073	64	126	697	269
MSTRG.5537	1829	22371	902	742	367	1180	18589	572	1217	2215	1314	27515	741	1440	456
MSTRG.5538	0	0	6396	425	5331	0	0	4787	224	1592	0	0	6925	357	1239
MSTRG.5539	44	1439	6239	49	1646	79	1140	2986	19	1447	65	2446	4442	83	2456
MSTRG.554	1939	1643	51	19	1121	1829	2512	605	468	770	1402	1644	165	43	9355
MSTRG.5540	6	2000	310	2192	1702	73	6663	157	3632	970	2	1762	544	1080	1376
MSTRG.5541	12020	5565	0	348	364	3216	4331	160	1077	274	13184	2744	1	996	209
MSTRG.5542	7583	82	1303	1719	360	6473	32	45	1542	288	6496	49	1321	1507	402
MSTRG.5543	1	493	562	1625	14162	0	3602	21	3374	7302	0	712	541	2901	15044
MSTRG.5544	1	1484	561	461	627	1	2167	20	1994	801	1	2376	541	1592	336
MSTRG.5545	2	82	567	333	230	0	16	24	1487	608	0	58	563	974	386
MSTRG.5546	0	76	573	1409	1051	0	95	20	1271	740	0	43	543	1457	480
MSTRG.5547	141	3894	659	158	275	5	2596	22	311	272	115	2011	644	430	299
MSTRG.5548	82	103	600	142	428	0	74	24	765	309	83	102	637	841	183
MSTRG.5549	3922	9758	578	6	801	1097	7075	21	67	939	3752	10124	565	90	399
MSTRG.555	2507	1615	33	496	367	1414	1575	57	771	234	1462	1803	19	345	2523
MSTRG.5550	0	67	188	2652	84	0	240	120	1403	44	25	105	4	507	72
MSTRG.5551	769	492	138	31	1942	616	367	149	13	1852	505	278	113	8	1771
MSTRG.5552	2565	801	456	6864	56	4193	836	513	5784	44	2045	674	633	4338	0
MSTRG.5553	6126	1217	417	12	0	2173	294	845	64	2	4974	714	640	13	0
MSTRG.5554	2705	1739	1545	1201	776	2828	985	146	300	1225	2511	1849	1440	1049	230
MSTRG.5555	1262	153	723	73	211	675	112	752	62	119	357	98	785	53	127
MSTRG.5556	1731	2114	3723	270	2677	1673	1444	3967	234	1055	763	1111	3222	154	1589
MSTRG.5557	767	79	15	1184	2711	275	109	7	902	3824	169	92	15	326	1782
MSTRG.5558	25676	4448	14680	3886	674	22931	3022	9970	3585	1796	20631	4137	14221	2320	315
MSTRG.5559	0	67	304	278	1338	0	305	776	252	2723	0	237	317	405	761
MSTRG.556	839	1806	984	30	380	87	1270	6032	3	296	315	1588	910	2	2536
MSTRG.5560	2161	264	1932	266	1985	1029	254	5624	123	2583	1151	168	929	329	1661
MSTRG.5561	445	5	93	271	522	888	1007	23	42	705	252	51	17	596	332
MSTRG.5562	1602	14460	1115	2139	184	7155	4530	735	418	517	1104	12900	1088	706	145
MSTRG.5563	7272	75	0	588	650	4559	697	0	539	857	2770	469	0	910	730
MSTRG.5564	564	134	761	3687	83	2885	313	1008	2139	64	434	186	719	3369	113
MSTRG.5565	7	409	1187	9361	3995	317	579	495	3552	692	78	628	877	4038	12400
MSTRG.5566	1550	3026	5551	1294	0	3071	2281	2511	4437	7	2046	1474	3286	3153	18
MSTRG.5567	68	27740	570	4357	14472	142	20364	557	18929	18277	18	29619	640	5804	4341
MSTRG.5568	3698	0	328	3329	721	2403	0	76	3933	1113	791	537	245	1400	519
MSTRG.5569	63	3975	1670	295	5	54	2832	2001	64	6	115	3186	1852	698	6
MSTRG.557	11851	890	118363	547	4796	5713	172	13252	684	3377	6495	428	45677	717	33929
MSTRG.5570	9943	836	106	94	5405	6477	1239	102	260	5809	5837	801	177	406	3825
MSTRG.5571	1349	662	26	6798	978	1225	727	10	10863	726	572	1778	37	7793	694
MSTRG.5572	459	143	1647	83	453	419	1075	2136	150	664	91	317	1269	135	370
MSTRG.5573	893	12	435	593	17	881	30	2835	950	71	545	25	242	713	106
MSTRG.5574	1017	1309	0	1832	567	277	621	0	1521	318	881	604	0	1466	154
MSTRG.5575	2607	12549	2	162	795	1045	5668	29	209	485	1805	8569	51	559	891
MSTRG.5576	162	0	932	372	1811	245	0	8	492	1737	147	0	389	352	488
MSTRG.5577	58	0	8283	234	1044	87	0	6296	515	811	16	0	2986	187	1147
MSTRG.5578	2807	0	2640	1704	780	826	0	2524	1213	566	1271	0	2075	1555	578
MSTRG.5579	735	0	211	514	500	372	316	395	61	0	199	2	374	194	0
MSTRG.558	1265	0	5297	1914	4771	1642	36	3147	1815	5238	781	0	4537	1201	5060
MSTRG.5580	4398	13	0	8808	503	2596	525	0	2662	1055	2419	12	0	6027	1252
MSTRG.5581	314	133	47	511	2174	499	6752	43	7	3545	419	354	118	107	2876
MSTRG.5582	384	365	1100	7	0	426	984	103	0	0	204	1160	1560	46	0
MSTRG.5583	53	9323	207	3290	0	712	19436	402	4237	0	9	13862	179	1918	0
MSTRG.5584	18809	1298	5718	274	8033	3484	2856	3500	8	3225	15685	1302	3574	7	8343
MSTRG.5585	120	1449	81	83	375	433	677	78	98	497	210	1212	107	131	228
MSTRG.5586	176	16	1086	0	3195	240	0	847	0	4572	145	1	190	0	3407
MSTRG.5587	918	25	2048	891	319	732	146	1655	1767	419	578	174	1593	1256	249
MSTRG.5588	1905	148	11	635	483	2098	168	34	633	329	914	497	42	307	401
MSTRG.5589	36222	439	17087	3	205	14685	31	14812	0	183	13243	1000	16359	0	167
MSTRG.559	86	687	167	843	376	3	950	67	1180	250	20	759	261	1140	299
MSTRG.5590	0	4559	192	8775	2881	0	5500	78	5976	4120	394	5578	59	8367	1215
MSTRG.5591	3611	2110	2	14446	1152	2718	3169	14	3765	1559	2403	2423	8	9629	968
MSTRG.5592	1215	696	5832	1878	2242	889	676	4177	1143	4058	600	888	6071	2700	2176
MSTRG.5593	1337	1418	308	5340	376	642	1289	601	1776	529	1577	1888	825	7997	651
MSTRG.5594	190	555	1989	0	263	1359	662	3131	0	393	221	464	2101	0	554
MSTRG.5595	23	7146	22	5617	4618	31	9409	51	3576	11011	9	10449	24	6071	4955
MSTRG.5596	844	1872	13592	342	6856	469	2804	6225	301	8024	189	1600	13460	219	4094
MSTRG.5597	3926	399	52	79	872	2016	191	55	215	2024	8017	702	188	212	685
MSTRG.5598	0	0	15	2335	8	0	251	28	587	173	0	0	23	1504	8
MSTRG.5599	0	3985	32	3600	215	0	159	59	2625	90	0	13303	10	4047	415
MSTRG.56	782	21983	25786	281	19077	116	10665	5279	4	7656	9	36798	28034	94	17359
MSTRG.560	298	5223	994	834	0	237	3853	725	946	32	144	5093	1652	865	0
MSTRG.5600	0	1641	3148	64	229	0	72	2512	52	156	0	5415	1997	62	852
MSTRG.5601	1	1597	1951	2484	1818	300	75	1012	1381	2743	0	5507	1577	812	2351
MSTRG.5602	225	1800	235	0	1261	6791	66	71	0	2331	225	6197	252	0	909
MSTRG.5603	460	1664	662	13271	1830	921	69	987	2710	3495	1212	5859	870	22421	3352
MSTRG.5604	13306	1664	907	1299	89	16507	66	1330	632	174	7875	5556	1277	1042	47
MSTRG.5605	1792	157	220	502	0	2454	125	122	375	106	855	1	305	786	58
MSTRG.5606	1852	117	945	411	113	823	176	698	798	359	1062	148	633	1493	132
MSTRG.5607	8	533	3947	1	1624	0	476	7925	1	1903	0	383	5995	0	1261
MSTRG.5608	193	501	3217	132	4350	142	891	436	129	4234	454	736	3166	254	5071
MSTRG.5609	796	1574	226	305	0	75	683	252	258	0	382	1360	388	577	0
MSTRG.561	100	2300	1778	140	714	102	2047	2094	229	738	72	3645	1843	171	711
MSTRG.5610	2735	881	6050	10	0	3417	947	2101	1	0	1976	735	3877	32	0
MSTRG.5611	1000	3015	627	1531	544	679	3570	645	471	1211	867	2905	514	763	1484
MSTRG.5612	1837	14182	465	0	3431	1400	10368	3537	36	2555	1894	13707	548	90	1445
MSTRG.5613	570	316	5379	91	67	466	684	2682	91	21	499	374	1191	78	59
MSTRG.5614	11753	1448	2176	106	393	9197	4837	2018	62	705	7883	1291	3586	41	463
MSTRG.5615	6628	91	2060	0	849	5757	21	1352	0	399	5528	17	1594	0	341
MSTRG.5616	410	942	529	7076	562	123	1179	330	7813	745	347	1446	346	7354	680
MSTRG.5617	0	0	297	6659	334	196	0	257	4416	621	0	0	493	3074	605
MSTRG.5618	144	386	12058	0	58	110	911	2668	0	11	1	412	14028	0	0
MSTRG.5619	660	20	125	11	162	598	19	48	8	431	361	107	43	23	321
MSTRG.562	6	256	1132	316	4607	25	395	1740	504	11472	58	233	1612	424	3920
MSTRG.5620	649	1504	861	609	650	1082	462	709	1036	498	541	672	506	837	558
MSTRG.5621	1782	4962	1783	272	34	671	3792	1092	35	66	1553	3244	1600	284	0
MSTRG.5622	3789	673	452	1	0	3453	496	237	9	67	2224	732	357	44	79
MSTRG.5623	20680	324	512	4	0	12905	109	251	11	0	14266	342	253	33	0
MSTRG.5624	419	2135	739	12498	0	771	2840	491	13314	0	238	2076	603	3357	0
MSTRG.5625	4133	2	44	40087	210	4988	17	16	13685	284	837	4	86	7121	387
MSTRG.5626	84	1935	1999	7	145	19	2494	1985	43	40	13	1410	2643	21	196
MSTRG.5627	1513	0	2277	88	1630	1156	0	1992	33	1855	1165	0	2175	75	1510
MSTRG.5628	0	76	0	59	1795	0	0	4	0	1202	0	24	1	0	1328
MSTRG.5629	559	1230	799	76	233	693	3	687	76	2448	281	324	1368	42	218
MSTRG.563	128	53	1882	923	8500	150	58	1274	2189	5139	32	9	2193	908	7885
MSTRG.5630	1021	3310	376	240	552	531	3428	473	120	455	539	2105	502	82	645
MSTRG.5631	7761	2663	2480	11521	866	3369	1973	946	21191	948	1824	2184	2421	9134	351
MSTRG.5632	1	221	3343	6552	51	1	305	4472	79494	8	38	490	2587	4047	81
MSTRG.5633	2646	1481	1191	0	465	2994	727	1061	143	458	1595	1280	962	263	349
MSTRG.5634	2488	253	2346	2	17251	2032	213	3184	1	22466	1222	113	2474	1	19899
MSTRG.5635	0	69	533	20	3407	0	75	696	2	2247	0	101	351	30	1354
MSTRG.5636	135	133	14	2627	300	0	585	2	8993	127	28	184	40	3673	124
MSTRG.5637	0	7362	156	57	1747	9	3345	1948	104	2075	29	4749	252	67	989
MSTRG.5638	1207	37	1143	0	863	7	94	1884	0	859	296	82	1297	0	862
MSTRG.5639	5385	890	5020	1034	56	5671	862	102	1181	1559	1098	438	5035	786	115
MSTRG.564	18485	2302	1123	28	1853	16511	1492	49	39	1109	5375	1322	562	44	979
MSTRG.5640	3082	1771	16351	57	580	1811	2207	826	372	1331	1974	1549	3539	43	791
MSTRG.5641	270	16246	884	0	119	277	16484	849	0	87	327	14149	315	0	104
MSTRG.5642	3	1	9	2574	1878	11	1	20	46686	2364	18	1	6	2165	1599
MSTRG.5643	6	172	2317	29	62	19	141	2822	198	17	113	81	2373	147	93
MSTRG.5644	0	34	3247	4493	764	0	25	2217	4013	1203	0	59	2969	4595	878
MSTRG.5645	83	11576	1110	743	1938	70	9442	586	918	2403	121	5484	1098	1645	1166
MSTRG.5646	5322	506	498	430	2041	723	492	652	121	2309	1366	833	659	537	1733
MSTRG.5647	211	1055	69	1013	0	290	2465	35	461	0	168	1666	106	706	0
MSTRG.5648	7535	27	966	444	385	4058	64	624	173	2015	4615	33	1281	117	93
MSTRG.5649	60	8450	1897	37	316	55	5215	2913	113	276	59	8068	1053	12	153
MSTRG.565	736	113	0	2069	202	287	102	29	2759	387	99	103	0	2562	1
MSTRG.5650	1072	33	1205	41	424	900	34	1003	33	860	243	25	1956	55	695
MSTRG.5651	2052	190	795	29678	1227	1788	135	367	6793	768	1296	121	874	4577	1964
MSTRG.5652	292	3066	1525	5471	1140	106	2661	1314	2483	69	184	2366	1826	1085	160
MSTRG.5653	18681	1003	2127	57	1151	18937	782	2425	4	3799	11865	716	3804	7	326
MSTRG.5654	268	742	0	243	347	139	1112	0	409	650	46	1126	0	477	632
MSTRG.5655	31	0	0	0	4	19	2	0	0	259	19	0	0	0	131
MSTRG.5656	7435	956	10845	543	18	7640	896	571	87	0	3217	1207	11032	461	0
MSTRG.5657	446	334	61	936	1254	531	196	38	728	1380	704	523	104	932	788
MSTRG.5658	2022	637	502	61	1054	2283	750	669	6	2154	1293	470	453	16	1222
MSTRG.5659	8650	7100	4993	0	291	4656	6614	4272	0	1893	6072	7867	4613	0	1900
MSTRG.566	85	23	39	178	257	58	15	84	252	554	17	7	73	274	17
MSTRG.5660	16	244	267	5933	364	34	260	187	6195	820	35	326	212	5799	635
MSTRG.5661	10	4689	690	623	1449	16	3462	440	575	1845	10	2198	833	275	1241
MSTRG.5662	334	513	146	758	78	166	792	52	1272	422	146	564	165	608	247
MSTRG.5663	6013	244	3322	6324	170	3269	102	3589	8690	463	2804	134	2029	5574	753
MSTRG.5664	717	979	1286	187	13	403	2649	1456	323	116	144	730	1467	150	10
MSTRG.5665	906	4763	2738	29	1917	818	2881	2111	49	1335	472	756	3235	37	670
MSTRG.5666	173	1264	31	85	50	71	2223	357	32	12	201	3140	39	0	0
MSTRG.5667	991	1923	456	489	4060	1156	1769	725	447	5441	977	1591	565	337	3296
MSTRG.5668	322	320	323	5347	6028	279	323	382	2231	9634	598	378	555	3232	5527
MSTRG.5669	70	317	10052	18	238	2	263	9049	7	227	107	458	10236	18	223
MSTRG.567	473	9	7	0	45	296	68	25	0	2	49	52	57	0	0
MSTRG.5670	894	7566	956	100	7	557	5396	1838	61	14	431	6524	986	152	10
MSTRG.5671	5654	742	4	980	14	6936	821	218	798	48	3638	472	4	870	6
MSTRG.5672	4718	805	314	124	1057	1063	820	82	84	217	4938	869	458	160	662
MSTRG.5673	406	3025	406	157	3445	274	1281	373	62	3250	329	2258	1034	134	2575
MSTRG.5674	4670	703	2361	10479	108	2893	361	3653	10704	56	1137	506	2753	5328	151
MSTRG.5675	511	625	1564	389	394	616	378	2902	1004	226	419	322	1295	302	378
MSTRG.5676	1270	928	3881	331	1496	3698	727	1543	166	527	539	677	6174	221	735
MSTRG.5677	5223	45	36	3648	512	2236	34	86	6016	322	498	63	18	1650	629
