gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.9959	54	4005	111	25	2	130	2417	18	9	11	61	3137	672	19	20
MSTRG.996	69	174	376	7869	4207	27	239	225	19429	7005	36	50	751	8660	3300
MSTRG.9960	7144	23	229	1489	896	5753	11	0	1502	3085	6659	5	0	1359	1650
MSTRG.9961	3882	21	84	364	67	1662	45	56	492	185	1582	27	47	103	267
MSTRG.9962	4	35	12990	177	437	3	18	11150	412	324	0	47	11242	416	645
MSTRG.9963	1162	9901	87	2679	292	482	13247	112	1912	2731	498	6872	55	857	1318
MSTRG.9964	3148	133	1	462	0	920	510	11	647	76	2077	62	3	286	32
MSTRG.9965	167	283	3642	0	245	58	399	740	0	487	33	322	4790	0	302
MSTRG.9966	5024	18	2	34	0	1594	120	0	61	1	2958	6	26	27	0
MSTRG.9967	3888	85	79	7425	122	952	219	18	4114	137	4092	133	49	1662	60
MSTRG.9968	1162	92	11279	0	0	1179	93	6968	0	0	638	63	9755	0	0
MSTRG.9969	343	508	8956	10	714	160	250	1927	2	1216	219	529	5239	36	1181
MSTRG.997	4750	332	1212	25207	556	3878	332	806	12794	813	2747	385	980	29921	497
MSTRG.9970	792	162	502	3958	2999	1093	342	177	664	3309	416	268	522	725	2823
MSTRG.9971	2120	226	165	2426	1619	2799	225	209	1780	529	1556	298	201	1993	725
MSTRG.9972	38	3273	845	88	5	33	2322	452	145	0	80	3039	439	122	86
MSTRG.9973	6129	2050	286	148	0	5177	4806	329	495	1	5884	3446	399	373	1
MSTRG.9974	1642	126	227	3	5	1671	1698	1530	73	2	2235	407	256	3	1
MSTRG.9975	3914	63	1930	82	1547	3305	41	1648	416	2416	3121	5	1479	143	1404
MSTRG.9976	82	16	9197	1483	227	63	84	52394	1085	209	251	3	9780	478	133
MSTRG.9977	2619	23	108	322	1551	1419	3	313	616	1559	771	707	408	438	896
MSTRG.9978	7	149	4692	32	21	7	34	6969	0	34	2	25	4128	2	13
MSTRG.9979	225	469	6563	3632	2098	79	659	1180	6220	1264	250	786	10735	3561	2223
MSTRG.998	341	3064	1281	115	1394	257	4488	1594	82	1306	116	2824	929	45	1336
MSTRG.9980	721	649	7175	82	154	745	581	1396	9	230	470	761	6291	56	104
MSTRG.9981	1276	2230	165	48	0	1450	1929	359	0	0	416	1741	467	0	0
MSTRG.9982	179	62	425	972	439	462	117	120	1869	789	580	86	682	504	283
MSTRG.9983	21	2	10	2219	3465	21	269	21	4676	3119	9	56	176	1538	4466
MSTRG.9984	149	0	62	209	3229	35	75	41	468	4173	305	0	78	338	2504
MSTRG.9985	4	2913	1272	3923	0	18	2940	1448	4370	0	43	2108	1361	3352	0
MSTRG.9986	13	295	67	68	787	3	941	112	67	779	23	2035	46	11	833
MSTRG.9987	49	29	664	329	0	8	41	822	100	0	2	25	857	455	33
MSTRG.9988	80	141	879	2779	4	50	174	1071	1819	144	3	91	1022	1597	7
MSTRG.9989	217	1036	3187	0	69	60	786	3762	0	2096	307	710	3484	0	62
MSTRG.999	1	2280	94	0	6186	1	1601	212	11	3373	26	1926	50	63	8961
MSTRG.9990	5328	1122	5826	0	88	3250	795	5057	0	53	4880	449	4960	0	32
MSTRG.9991	866	0	451	127	5915	1204	0	390	155	8464	991	0	448	153	3567
MSTRG.9992	83	0	1297	3625	450	39	0	1123	1137	445	113	0	1035	2136	562
MSTRG.9993	883	127	0	2447	135	791	308	0	3276	123	234	101	0	1968	204
MSTRG.9994	30	1648	143	1327	62	181	2752	155	2100	42	187	2758	115	1052	32
MSTRG.9995	11	8322	1500	682	20	10	4213	829	1299	80	26	7230	890	774	18
MSTRG.9996	1566	202	1037	2384	197	2077	59	162	2715	352	1707	190	381	1988	82
MSTRG.9997	3300	4773	57	539	50	3224	6545	4	108	120	2154	5579	94	245	0
MSTRG.9998	1452	112	4	53	0	212	166	31	21	0	1387	314	16	81	0
MSTRG.9999	292	182	6	1365	0	136	740	1	380	0	141	331	2	1479	0
