gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.6354	963	253	198	0	172	13	1257	168	0	31	28	162	227	0	345
MSTRG.6355	12446	4963	1312	3006	1818	8018	7475	461	607	2293	7566	5739	470	866	751
MSTRG.6356	2374	6820	2251	271	1025	2699	4239	1026	0	984	1022	7517	1980	664	798
MSTRG.6357	211	4729	489	1347	1304	262	19208	957	324	1162	95	5630	667	916	1167
MSTRG.6358	7	12007	113	276	1000	35	23946	41	855	1301	6	19332	124	84	377
MSTRG.6359	43	280	2671	2295	51	21	235	5992	3777	111	80	86	1944	1812	163
MSTRG.636	17880	1167	1331	285	40	18171	7464	1701	3	314	4838	2232	1665	54	42
MSTRG.6360	5508	137	255	37	4435	2502	35	179	80	6230	499	142	225	0	4502
MSTRG.6361	18	0	938	276	1259	118	50	1242	726	550	320	0	221	697	630
MSTRG.6362	113	11	6898	0	1247	123	38	10793	3	396	30	0	6834	1	908
MSTRG.6363	15753	109	0	58	753	3654	757	0	132	517	43	40	0	112	611
MSTRG.6364	5592	78	1441	133	2103	2403	394	1389	291	5136	2342	68	1738	73	2276
MSTRG.6365	104	1921	10	2519	15555	210	12402	40	4217	2353	3	462	12	2787	21211
MSTRG.6366	855	3534	8756	9	521	744	3013	3696	4	683	774	2936	7990	93	1228
MSTRG.6367	253	123	439	129	4365	990	105	96	117	3113	3	54	290	485	1523
MSTRG.6368	13144	5222	8	0	929	13753	3399	1	0	2282	10596	2512	0	0	1411
MSTRG.6369	5499	5	1378	0	9	3994	9	1012	0	2	3315	32	1321	0	6
MSTRG.637	86	33	2126	288	672	56	13	3360	63	472	126	65	2752	395	633
MSTRG.6370	126	1213	471	0	1144	52	1647	328	15	3974	48	1327	513	0	1690
MSTRG.6371	3968	896	441	0	5421	2775	1665	39	32	7646	732	594	289	0	5955
MSTRG.6372	81	1754	2623	433	245	13	1127	469	614	270	16	1553	3374	486	127
MSTRG.6373	1758	833	891	3340	408	1732	4960	770	2109	362	990	1149	569	2107	339
MSTRG.6374	1192	271	17217	0	72	1185	398	31335	0	123	576	484	15204	0	41
MSTRG.6375	2826	680	223	1048	58	1213	593	352	897	11	2016	463	291	813	1
MSTRG.6376	1016	196	7275	80	24	5077	168	3395	72	3	1044	306	5316	12304	44
MSTRG.6377	485	2740	567	1111	2416	456	3641	3	662	2944	608	4119	4	382	2756
MSTRG.6378	268	1543	14	438	739	280	1381	12	184	1163	132	1628	6	499	470
MSTRG.6379	322	363	69	1824	4	247	410	236	657	63	160	380	110	1347	4
MSTRG.638	1880	396	4547	207	2116	2008	2377	3017	103	2233	1231	667	954	176	1259
MSTRG.6380	266	3234	121	1766	2591	209	2706	55	1374	3147	227	2638	127	941	2283
MSTRG.6381	73016	2222	976	6395	859	55821	1695	1483	1506	1753	50736	3156	879	4470	581
MSTRG.6382	18	530	321	206	829	33	669	398	104	526	1153	435	541	97	1141
MSTRG.6383	8528	0	297	730	1662	5176	0	315	603	1580	3180	26	181	543	1085
MSTRG.6384	8	82	151	6	269	5	0	138	11	1392	4	6	87	12	1746
MSTRG.6385	165	921	71	334	0	2573	1084	71	1398	1	2	1595	127	164	1
MSTRG.6386	360	0	739	719	753	469	0	945	663	642	113	0	941	791	984
MSTRG.6387	297	98	0	707	512	482	77	0	563	1404	292	124	0	1135	825
MSTRG.6388	4514	0	0	1845	4729	4457	0	0	1347	3395	4232	0	0	528	4453
MSTRG.6389	1782	827	357	709	13191	1045	1406	455	1071	16619	1091	434	382	2301	15567
MSTRG.639	2107	1229	10438	84	680	2697	7577	6668	135	873	2342	2239	2301	63	650
MSTRG.6390	514	2294	463	214	852	338	1160	1600	46	734	353	2478	590	177	1393
MSTRG.6391	4151	243	0	757	6	2411	55	0	816	1	2104	173	0	747	14
MSTRG.6392	38	903	667	122	3562	69	835	267	164	4581	79	1055	631	42	2281
MSTRG.6393	420	681	3138	29	152	432	698	2816	397	186	707	543	3184	44	193
MSTRG.6394	829	2716	6840	0	4903	606	2247	735	30	22979	337	3990	11954	4	3294
MSTRG.6395	0	2969	1924	497	2911	0	3607	888	313	4455	15	7139	1610	567	1687
MSTRG.6396	1570	1338	14	550	1307	1068	2573	9	640	1200	1669	1833	32	216	1137
MSTRG.6397	48	714	301	0	52	0	1604	76	0	0	5	829	328	0	0
MSTRG.6398	1295	90	637	1448	591	1130	8	544	2109	864	1896	16	354	1010	616
MSTRG.6399	130	2551	489	195	66	0	2835	435	153	105	13	2756	335	446	148
MSTRG.64	529	487	46	24	403	418	760	472	70	347	1064	1045	120	21	569
MSTRG.640	9543	5438	10727	939	340	9579	36062	6961	1225	232	2550	9862	2416	1155	291
MSTRG.6400	0	2686	154	3043	5	0	2471	1888	3848	22	0	2206	108	3155	27
MSTRG.6401	0	86	175	20440	157	0	610	11	14980	379	0	170	82	12436	283
MSTRG.6402	74	3386	0	810	294	84	1255	0	1366	322	14	2821	0	3303	137
MSTRG.6403	1132	538	112	7432	2381	1166	54	32	4083	6241	304	485	174	8133	3065
MSTRG.6404	3382	3842	3053	0	243	1001	1625	1364	0	201	2625	4795	1679	0	166
MSTRG.6405	131	19288	35723	470	322	61	19550	3562	262	280	207	18352	75770	273	32
MSTRG.6406	728	187	907	1428	332	479	265	76	530	155	650	356	571	1010	334
MSTRG.6407	1281	5670	155	1972	997	783	3484	96	4066	335	741	4032	19	2469	562
MSTRG.6408	166	672	2829	11424	11324	132	34	4471	6692	16696	17	1	2926	3678	17430
MSTRG.6409	3476	18	801	0	61	1887	14	285	7	60	3939	9	1318	0	73
MSTRG.641	17598	122	1727	2000	7269	18186	315	1076	2759	6814	4792	260	349	2483	5562
MSTRG.6410	5304	38	5153	1246	479	2616	162	1378	5392	343	8111	148	2520	1186	330
MSTRG.6411	1817	170	5956	3012	76	2891	95	9548	3640	97	1431	125	4693	1632	99
MSTRG.6412	1190	1074	6380	218	323	1291	1631	10	475	505	634	906	22808	207	441
MSTRG.6413	1110	219	145	112	163	52	460	86	166	307	87	354	660	108	1099
MSTRG.6414	3474	213	790	17895	15	2569	159	1573	21924	106	2354	164	597	28279	147
MSTRG.6415	3422	39	112	63	610	2607	39	129	24	613	1949	25	97	76	384
MSTRG.6416	241	126	587	435	348	552	110	460	759	458	279	48	899	604	840
MSTRG.6417	1140	1	4558	1807	274	715	2	8565	806	222	423	2	4296	693	280
MSTRG.6418	2886	317	357	398	111	1618	645	228	727	240	1737	535	370	403	179
MSTRG.6419	673	2243	1314	1994	410	44	3730	1894	842	277	398	2253	1193	1436	219
MSTRG.642	3358	2022	7465	44	1463	3501	1687	3077	184	1132	840	1836	1567	35	1609
MSTRG.6420	4870	229	893	7	2	1692	282	1774	0	54	5457	280	965	0	13
MSTRG.6421	11360	868	0	0	236	18189	1474	60	0	1113	4212	200	0	0	579
MSTRG.6422	356	4868	70	59862	52	216	10916	130	19491	30	179	4722	8	23585	34
MSTRG.6423	7157	0	300	1594	1141	3697	0	648	349	1990	3925	0	329	677	757
MSTRG.6424	385	1359	327	233	6	12	1154	73	283	10	2	1944	168	254	11
MSTRG.6425	10	50	815	2636	366	5	135	422	8455	1901	6	56	359	7939	190
MSTRG.6426	69	6203	372	209	961	199	4529	400	1176	4790	128	7067	500	384	326
MSTRG.6427	203	385	45	789	1923	94	152	336	406	2313	190	332	42	543	1179
MSTRG.6428	984	2051	170	2629	2	1470	1513	190	1410	2	752	1075	122	1495	0
MSTRG.6429	338	9	5600	7833	3848	370	0	2477	2851	7744	290	2	1952	9597	2471
MSTRG.643	21779	1423	520	3	2396	22365	2365	2195	107	4775	5934	2778	370	8	2460
MSTRG.6430	241	153	85	1649	2392	131	82	188	4882	2355	79	136	120	2032	2079
MSTRG.6431	204	599	1328	5217	80	125	902	767	8463	9	93	869	303	2916	6
MSTRG.6432	1	641	3211	5815	2147	3	394	1672	3868	1370	1	627	1547	2113	1203
MSTRG.6433	675	7565	143	3204	967	726	6633	437	6760	1532	459	15342	48	3008	627
MSTRG.6434	95	2417	4228	813	29	38	1782	13410	1765	27	109	1772	3963	1497	57
MSTRG.6435	2819	372	96	656	393	3293	1	86	310	44	1915	482	179	576	537
MSTRG.6436	230	597	13651	105	13	281	719	12043	46	87	215	395	11822	84	122
MSTRG.6437	1300	366	294	1393	5889	1138	478	311	1998	9094	162	251	321	546	5561
MSTRG.6438	7559	437	4083	551	854	8498	166	4219	713	1372	5733	263	3602	1183	1204
MSTRG.6439	0	154	1604	1068	412	0	865	1364	1543	973	0	371	4123	900	210
MSTRG.644	28	2783	26529	859	0	26	19935	18188	943	54	14	5270	33717	852	32
MSTRG.6440	1585	199	2171	1232	1777	1169	44	3207	919	4885	1006	67	2082	1083	2693
MSTRG.6441	8764	0	3533	0	891	4701	0	798	0	1084	6799	0	2156	0	688
MSTRG.6442	518	364	134	359	60	97	243	61	1418	25	76	330	96	498	83
MSTRG.6443	583	3081	136771	659	0	0	2001	2486	1363	0	47	1639	95840	949	0
MSTRG.6444	3655	43429	8246	6707	0	1624	17260	290	5813	30	864	82307	282	2440	28
MSTRG.6445	15	417	296	519	0	0	171	366	337	0	0	632	213	363	0
MSTRG.6446	140	53	5165	665	13	145	36	2268	929	634	105	4	5794	652	32
MSTRG.6447	965	106	68	116	482	625	203	9	210	412	681	102	24	327	151
MSTRG.6448	486	3041	121	555	2334	385	4319	127	334	5469	614	3462	358	627	2120
MSTRG.6449	13285	0	1381	42	0	5717	0	1149	97	0	23630	0	905	49	63
MSTRG.645	169	5429	1893	146	441	162	36206	1819	674	103	53	9717	1006	217	85
MSTRG.6450	2421	0	1069	443	38	1864	0	1124	91	0	1508	0	1168	216	144
MSTRG.6451	548	406	1282	657	181	23	444	8433	495	41	768	264	637	518	198
MSTRG.6452	798	722	13989	0	6338	552	1209	9464	0	6238	249	495	5855	0	3602
MSTRG.6453	1382	0	0	0	935	325	0	0	374	1908	184	0	0	0	711
MSTRG.6454	659	668	0	0	2119	1312	312	0	435	1816	198	1152	0	0	1374
MSTRG.6455	206	3815	0	111	2340	36	3358	87	97	4136	129	1225	89	55	1340
MSTRG.6456	0	1894	0	54	388	0	3027	0	110	196	0	1419	0	46	531
MSTRG.6457	180	2108	12	0	9	222	5591	785	409	6	462	3813	36	2	115
MSTRG.6458	18066	435	591	1663	78	5726	1531	753	6174	107	14039	271	167	81	35
MSTRG.6459	33606	49	2846	19	19	9671	153	7709	35	12	65910	68	3467	12	9
MSTRG.646	3251	1049	27	77	108	3160	6743	87	185	25	872	2095	0	126	12
MSTRG.6460	214	1830	0	3079	76	76	3699	2	1116	36	7	197	137	2204	6
MSTRG.6461	4164	629	67	7549	321	4240	710	0	3401	725	2070	186	422	11016	947
MSTRG.6462	0	442	254	2339	43	0	1608	20	4717	50	0	442	278	2254	20
MSTRG.6463	0	537	6626	865	20	0	532	6696	1104	25	0	889	3866	634	23
MSTRG.6464	344	3586	957	146	11	544	4267	513	0	81	217	4020	1032	68	28
MSTRG.6465	861	320	2297	1836	0	1371	303	2185	2	0	465	327	1600	1337	0
MSTRG.6466	0	747	2850	329	1441	0	541	4621	223	2164	0	708	1405	106	2135
MSTRG.6467	1355	1251	519	151	0	1735	1655	158	175	0	1236	1334	517	232	0
MSTRG.6468	4001	542	21	335	2129	2754	1599	52	163	488	662	1133	225	286	813
MSTRG.6469	7442	88	310	445	268	10113	104	109	790	0	3901	19	292	470	762
MSTRG.647	15537	6698	21653	1478	18344	15560	44048	32082	467	26953	4166	12179	22956	2215	15818
MSTRG.6470	292	526	108	28480	755	293	252	180	41308	1063	0	643	4	26395	595
MSTRG.6471	159	685	144	32	289	86	96	550	150	709	26	523	140	301	125
MSTRG.6472	564	652	409	349	2122	176	701	839	323	2979	5	545	1117	227	1922
MSTRG.6473	619	3	39	82	320	1066	843	35	100	652	465	0	12	258	457
MSTRG.6474	119	506	7	16	1	97	414	0	0	1	77	475	9	16	0
MSTRG.6475	462	1537	17	570	125	532	12	25	498	228	909	15	16	437	104
MSTRG.6476	3124	31	2549	1558	2354	3219	78	4953	2278	3821	2210	104	3130	1793	2549
MSTRG.6477	472	3	0	457	886	389	34	0	1010	1284	369	66	0	358	958
MSTRG.6478	1010	352	1565	4078	2	431	168	2066	3119	4	679	209	2031	1329	2
MSTRG.6479	1493	2852	0	863	1	1706	2595	0	879	1	1343	1682	0	1316	1
MSTRG.648	16	7	362	174	204	168	51	377	46	3	16	17	133	235	48
MSTRG.6480	821	42	1712	2427	318	1448	118	336	9088	429	763	25	1251	5089	240
MSTRG.6481	53	5671	450	5529	2940	60	11238	0	4931	2243	5	4933	1011	3191	2147
MSTRG.6482	22	172	1346	60	15	45	160	879	69	6	9	204	1002	186	33
MSTRG.6483	465	12430	348	836	0	296	14703	475	594	0	595	10460	222	421	0
MSTRG.6484	486	427	2349	2843	763	108	515	2482	1604	875	331	323	2526	1474	877
MSTRG.6485	840	4457	41	3576	15	544	5988	25	3905	549	389	3466	0	3666	4986
MSTRG.6486	449	1288	45	61	1243	487	2012	568	122	623	418	2150	291	316	514
MSTRG.6487	2723	1505	568	3832	395	6	3325	410	4694	179	15	1780	641	1577	468
MSTRG.6488	80	2503	200	9961	1814	270	1072	303	10849	484	181	2235	104	6141	1814
MSTRG.6489	312	87261	2122	612	57	170	23625	3709	451	54	92	31502	3398	320	68
MSTRG.649	26256	1104	38	167	58	25345	6657	1	134	69	19769	1844	60	669	5
MSTRG.6490	134	6899	50	58	1419	117	1199	171	20	1194	60	244	60	29	1045
MSTRG.6491	3776	3	643	309	15	1669	105	590	224	8	1509	75	532	798	76
MSTRG.6492	494	214	2922	1885	16701	389	420	1385	581	9941	87	201	3484	1575	30377
MSTRG.6493	7327	4130	0	121	280	9847	2471	0	99	111	2179	5652	0	95	160
MSTRG.6494	100	2	899	319	600	97	653	385	516	692	190	243	1032	210	510
MSTRG.6495	18314	97	55	0	58	14219	112	6	0	129	10109	66	1314	0	618
MSTRG.6496	312	1730	1205	160	0	441	4272	735	186	0	273	770	468	176	0
MSTRG.6497	3080	12909	642	581	0	4765	6183	328	660	0	1259	6917	540	547	0
MSTRG.6498	1669	0	1509	1193	0	1668	0	277	1564	45	1649	0	1909	1502	0
MSTRG.6499	1899	34	1206	748	5	2772	224	802	996	25	1245	324	1206	1038	11
MSTRG.65	916	640	402	109	338	173	268	544	83	532	498	647	846	63	361
MSTRG.650	1960	4681	79	209	8	2011	29716	71	318	0	925	8586	177	157	53
MSTRG.6500	3002	952	21836	1	3996	768	1259	3093	24	1110	2222	625	28875	3	2209
MSTRG.6501	113053	827	337	180	1303	20900	978	26	201	1267	2889	1224	220	170	2053
MSTRG.6502	6221	1572	524	0	1027	1177	1235	461	0	1079	69	1637	601	0	1484
MSTRG.6503	92	1356	50	478	419	208	1300	107	593	1118	13	593	170	491	1056
MSTRG.6504	244	275	74	2120	156	330	299	28	2914	40	135	314	0	2830	202
MSTRG.6505	5168	7587	1566	169	409	2326	15820	4675	281	1279	5757	7817	1370	172	405
MSTRG.6506	173	3014	1369	0	34	369	638	1451	0	131	51	1683	512	0	20
MSTRG.6507	144	1902	120	10306	46	93	497	350	16871	352	88	964	239	19621	38
MSTRG.6508	3103	637	3705	1003	402	9468	539	4650	14325	350	435	493	3474	871	582
MSTRG.6509	10960	2817	1838	0	550	11831	5705	146	0	504	4528	2906	1461	0	303
MSTRG.651	45	20	18	257	127	62	261	32	306	52	0	47	23	352	108
MSTRG.6510	0	24153	1710	309	0	0	4606	166	139	0	0	34129	1024	223	0
MSTRG.6511	67	893	799	261	1545	14	1401	486	280	1649	15	1518	609	386	1481
MSTRG.6512	39	3070	2719	42	2161	110	1842	5990	2003	3367	180	1087	2900	884	2463
MSTRG.6513	995	773	20690	2087	17830	1418	2303	857	2418	20595	278	952	24114	1791	15282
MSTRG.6514	1457	4277	753	8169	416	970	7552	504	3164	1217	1013	5345	1062	6616	780
MSTRG.6515	0	204	5331	1	5880	0	250	1524	1	7029	21	84	1694	1	5954
MSTRG.6516	1703	441	1353	3129	0	2003	475	1791	1155	0	1672	354	1685	1545	0
MSTRG.6517	0	89	7	2018	1184	0	238	2	778	755	16	187	3	4563	1451
MSTRG.6518	1297	143	1273	5869	14	1337	48	2907	4859	14	386	12	1352	4717	39
MSTRG.6519	201	2	5696	16	774	334	29	6366	165	1272	214	5	6375	366	1103
MSTRG.652	7949	50	1618	482	51	4369	68	2156	526	194	3585	124	2700	432	138
MSTRG.6520	4411	80	275	4514	562	2744	30	272	4107	2631	3555	108	160	4002	1010
MSTRG.6521	2314	1349	472	147	7098	619	831	293	2382	7543	824	1751	369	1333	6388
MSTRG.6522	2286	7	90	190	3488	467	2	150	41	2752	1047	12	123	819	1549
MSTRG.6523	3681	5171	1	88	1903	6403	4462	33	351	3301	2569	5536	4	468	1986
MSTRG.6524	28079	3111	30	8	5865	2957	2676	14	2	11031	33492	2893	89	352	3892
MSTRG.6525	1056	1271	1389	63	125	930	1242	748	2	60	1645	477	1757	852	76
MSTRG.6526	4593	880	4023	269	0	2224	758	5306	101	1	508	1231	4854	294	19
MSTRG.6527	2217	1512	3190	253	111	2636	856	3191	58	97	2467	1039	2874	163	228
MSTRG.6528	1206	805	1218	141	17185	2644	2301	794	173	24066	323	2941	673	1517	19991
MSTRG.6529	6582	197	1060	27	138	6501	9	637	233	84	4721	348	1246	76	182
MSTRG.653	522	966	34096	102	28	345	864	76490	129	10	164	963	37669	101	9
MSTRG.6530	267	746	1542	2971	779	297	801	795	9069	986	97	1212	1649	3484	676
MSTRG.6531	504	858	579	1	1529	503	1403	1903	4	1012	301	1047	2111	3	733
MSTRG.6532	160	10242	31	443	2504	123	3158	70	486	1564	130	6473	335	184	1728
MSTRG.6533	149	17221	770	14896	8	39	27783	589	21787	0	10	16875	1062	20331	2
MSTRG.6534	4200	2533	794	4740	11	3379	1781	1150	3332	32	4097	2326	881	1478	24
MSTRG.6535	1591	53	7614	40	48535	1392	5	940	2	16346	813	132	6116	34	25850
MSTRG.6536	3563	2690	16770	127	1535	2727	2058	22905	1090	2501	2609	1408	19178	528	1681
MSTRG.6537	1380	1038	1896	79	14	1492	410	1307	72	74	255	844	2065	117	44
MSTRG.6538	1117	8078	3626	537	183	696	20109	1707	154	181	998	8232	2499	633	260
MSTRG.6539	1549	3999	398	1155	1795	978	6160	369	223	7399	527	2972	579	312	3871
MSTRG.654	260	125	114	8	37	0	137	35	379	37	0	211	154	27	69
MSTRG.6540	196	1313	5919	12397	238	239	1965	39275	12141	1050	182	1433	5244	5263	356
MSTRG.6541	27	724	3856	6	726	279	948	5692	281	440	775	753	3253	102	1056
MSTRG.6542	1104	197	1702	267	2297	1958	260	1714	125	1149	2555	150	1533	56	1233
MSTRG.6543	1129	250	51	2661	6158	565	262	0	5048	3111	1047	139	0	2327	9791
MSTRG.6544	1025	468	752	851	693	1473	687	1110	1503	149	959	486	490	130	253
MSTRG.6545	5589	1866	149	8	5716	2561	1697	218	3	3284	2815	2714	139	1	3371
MSTRG.6546	21237	1341	236	1137	12165	23182	1465	638	1654	9411	12310	885	362	860	4731
MSTRG.6547	3229	307	1568	300	4795	1629	158	2524	264	8623	2547	40	2395	741	2626
MSTRG.6548	95	356	1338	9	111	14	262	1638	18	40	23	475	784	60	1164
MSTRG.6549	5998	1021	2860	1797	5586	1865	410	9833	705	7803	2316	615	3218	828	3518
MSTRG.655	33	10744	1546	4027	716	0	22208	734	4890	2035	37	10267	1820	4531	954
MSTRG.6550	1311	8538	384	20	4	448	14184	323	31	23	1109	11464	110	44	35
MSTRG.6551	11250	769	216	17356	7	24003	652	99	22293	611	5862	525	106	17408	6
MSTRG.6552	5589	119	469	5966	752	5391	194	165	13737	1002	2806	151	337	7159	1197
MSTRG.6553	1577	519	1098	3017	429	1358	525	302	1449	352	945	524	649	1336	366
MSTRG.6554	59	144	10174	484	650	10	568	9062	593	1577	16	745	12152	769	895
MSTRG.6555	1018	33	749	44	1271	927	235	621	64	2224	425	239	563	50	1243
MSTRG.6556	229	661	83	208	628	286	728	194	95	518	161	704	140	243	657
MSTRG.6557	422	494	67	77	770	654	623	153	2	897	320	462	174	93	696
MSTRG.6558	1979	392	467	2	1023	2148	400	1090	8	1086	2141	373	1200	1	1167
MSTRG.6559	1602	225	44	1	0	1308	233	297	1	0	738	295	333	1	0
MSTRG.656	231	172	2006	870	44	358	598	3318	1028	64	185	195	1491	940	72
MSTRG.6560	2958	420	671	198	507	7861	273	648	4	1367	1856	300	654	92	424
MSTRG.6561	319	31	511	146	779	196	156	295	198	1482	187	51	894	52	836
MSTRG.6562	465	28	468	10	4271	124	172	376	78	4304	263	159	388	58	2120
MSTRG.6563	337	1533	10	1	993	77	1666	7	1	953	161	1292	40	1	1275
MSTRG.6564	132	0	127	26	841	136	90	300	26	1421	273	28	252	48	583
MSTRG.6565	1144	469	403	22	512	429	1041	136	12	352	439	580	401	7	685
MSTRG.6566	7196	1472	13	9	24	12957	2486	69	21	179	5195	2157	24	44	46
MSTRG.6567	971	2288	575	4	348	696	1412	1939	1	267	426	1577	682	47	182
MSTRG.6568	539	375	114	23	551	663	540	72	173	445	475	269	96	240	477
MSTRG.6569	183	3690	1511	0	0	618	4295	1930	0	0	680	3546	1066	0	0
MSTRG.657	1	12	685	125	9991	0	3	685	247	13134	1	16	832	166	7251
MSTRG.6570	17	2064	4	0	0	183	1605	0	0	342	96	1853	0	0	4
MSTRG.6571	1043	55	11	625	75	741	5	84	281	81	483	4	5	5	32
MSTRG.6572	398	2192	1065	26	1299	617	1200	8111	48	3363	271	4599	928	14	34
MSTRG.6573	419	931	2011	22	35408	304	1286	1507	1	21717	263	791	1361	18	24857
MSTRG.6574	165	443	483	2227	5649	471	93	266	1014	3917	314	471	319	1852	14208
MSTRG.6575	529	33	1	1	159	241	160	0	121	286	220	156	2	49	236
MSTRG.6576	34	7283	3817	941	1012	119	12977	3356	1812	1611	4	7377	4362	915	1213
MSTRG.6577	676	982	2739	191	891	1638	1590	1677	746	1020	563	1817	1924	429	591
MSTRG.6578	1755	530	85	3489	172	1862	1665	10	2228	4	869	472	9	2899	74
MSTRG.6579	535	2333	2236	147	30	1465	4864	7857	98	0	214	2545	3556	155	24
