gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.9025	627	50	1349	1466	276	542	154	1011	596	380	277	434	1668	921	144
MSTRG.9026	185	23	4210	1348	198	57	12	2889	3385	255	34	87	4126	1390	151
MSTRG.9027	1768	447	677	2570	325	1741	229	243	6002	269	817	425	382	1929	160
MSTRG.9028	2150	1086	229	550	71	889	1426	111	887	39	830	1202	120	236	48
MSTRG.9029	1220	1866	1111	615	1041	1057	2634	457	891	729	614	1305	1302	704	1524
MSTRG.903	164	1369	0	990	241	60	694	0	2108	84	27	2081	0	1631	182
MSTRG.9030	8775	3335	45	214	67	4831	2849	26	252	522	1479	6011	71	61	63
MSTRG.9031	746	1	697	542	357	142	1	680	433	647	863	2	714	622	380
MSTRG.9032	1616	78	2308	34	101	895	105	2681	154	162	2047	47	2513	42	34
MSTRG.9033	0	172	273	340	3267	0	1	222	328	3810	0	0	507	326	2612
MSTRG.9034	1130	0	0	2733	162	361	0	0	4320	143	37	0	0	1379	157
MSTRG.9035	30	1334	1513	18734	998	248	1520	2254	33770	3188	87	1893	1468	10147	850
MSTRG.9036	710	44	581	7073	703	955	279	82	1388	991	829	84	255	7858	522
MSTRG.9037	19	541	541	224	125	11	1327	38	189	122	37	454	500	490	415
MSTRG.9038	10529	0	2379	5393	5354	9955	0	1066	2089	1203	4714	0	1420	589	989
MSTRG.9039	2855	1411	681	3273	3328	685	1143	393	2686	5289	824	1253	495	2199	3194
MSTRG.904	1827	4	2012	5844	169	2788	136	523	6863	367	18	0	2013	5897	190
MSTRG.9040	5126	257	10085	1584	1621	3301	251	842	1376	1508	3408	228	18887	1069	6197
MSTRG.9041	465	956	0	1367	2199	71	1088	0	825	1794	246	956	0	1033	1967
MSTRG.9042	466	73	295	47	63	8	25	356	155	130	15	27	313	4	36
MSTRG.9043	83	565	2474	34	20	2	845	3457	66	38	70	605	2411	31	12
MSTRG.9044	45	0	278	1003	55	4	0	778	422	33	800	0	559	635	70
MSTRG.9045	320	1206	1106	39	0	276	377	764	61	0	80	947	1049	186	51
MSTRG.9046	3696	127	289	82886	396	3109	67	214	85360	105	799	1	321	38653	100
MSTRG.9047	19	991	0	1340	3958	20	315	0	2277	7929	7	618	0	1812	5480
MSTRG.9048	86	659	178	3230	122	98	552	158	3208	135	100	683	188	2682	173
MSTRG.9049	27	9057	1787	48	144	1	7956	1785	151	251	9	14512	3576	34	377
MSTRG.905	9591	656	952	0	744	238	750	802	1	1541	670	774	1207	1	853
MSTRG.9050	6366	645	486	89	478	5002	475	673	465	1553	2174	1440	235	92	790
MSTRG.9051	81928	180	9407	733	6324	50696	272	12575	1076	11434	29317	860	3879	749	2260
MSTRG.9052	0	228	990	411	194	0	46	442	520	1297	0	12	873	353	229
MSTRG.9053	9	440	3594	27	1686	467	2499	199	62	2065	27	867	1531	66	820
MSTRG.9054	1430	2299	127	977	109	691	11475	163	1641	383	490	3953	171	637	95
MSTRG.9055	824	9242	295	673	462	745	63251	42	37	246	313	16310	326	101	150
MSTRG.9056	3063	0	73	0	6223	3589	0	49	38	3979	1394	0	206	38	2182
MSTRG.9057	11613	0	4654	0	4686	11563	0	3147	0	5722	6791	0	991	0	6265
MSTRG.9058	1031	5849	16488	1282	83	1785	3432	13809	1338	83	634	5408	14075	1555	54
MSTRG.9059	2659	249	1969	208	4	1653	547	1147	122	5	2154	161	417	262	57
MSTRG.906	964	255	8	1	235	983	473	34	89	153	639	545	12	0	192
MSTRG.9060	2418	5631	558	12	5737	1590	7614	452	33	5876	549	3606	257	48	4926
MSTRG.9061	2220	8	0	2046	109	2405	13	0	1315	208	4270	51	76	2080	384
MSTRG.9062	84	6241	16412	450	2182	43	6484	17229	696	1234	26	4126	10841	392	2080
MSTRG.9063	2117	4885	56	12	1031	2344	4048	0	164	927	434	1893	0	194	357
MSTRG.9064	1423	219	1854	442	0	771	277	2099	392	0	893	29	416	306	0
MSTRG.9065	0	835	3315	759	29	0	51	4898	645	15	0	10	6498	811	77
MSTRG.9066	15657	269	11	0	347	7740	51	5	0	412	1469	107	2	0	630
MSTRG.9067	2271	99	36	372	1679	2392	185	5	713	2983	1171	47	15	250	1064
MSTRG.9068	763	541	2093	0	85	441	913	3032	0	5	664	702	2350	0	62
MSTRG.9069	241	2939	147	270	120	408	20313	9	267	107	297	5861	147	367	89
MSTRG.907	3982	2135	88	1340	2	1083	1105	117	3361	21	909	1987	115	2638	1
MSTRG.9070	6505	1968	307	291	0	7240	13171	1289	36	0	1118	4272	198	169	0
MSTRG.9071	624	1	8616	1366	250	1327	27	2251	4091	714	1136	12	12148	1239	871
MSTRG.9072	0	225	0	1046	385	46	1996	0	696	750	192	873	0	1097	53
MSTRG.9073	158	31158	43	342	7268	107	14197	103	257	7840	71	14488	136	344	5706
MSTRG.9074	10065	41	24	555	9830	8262	56	433	217	1806	5672	14	83	352	1930
MSTRG.9075	118	6601	4157	13	212	92	8187	2934	19	458	84	11375	3304	15	231
MSTRG.9076	0	1228	326	890	2547	0	311	97	1144	1886	0	671	335	866	1375
MSTRG.9077	66	1864	0	110	597	22	567	0	748	1499	239	1323	0	221	564
MSTRG.9078	31	1790	418	0	0	56	943	189	69	0	94	1602	357	30	0
MSTRG.9079	0	2091	43	2070	181	0	2232	37	1548	9	0	2262	77	1135	226
MSTRG.908	30290	117	4191	4787	177	1524	80	3029	5132	93	12155	61	4933	3287	188
MSTRG.9080	0	1939	2923	392	179	0	1883	3112	802	61	0	2436	3257	545	31
MSTRG.9081	144	610	37	2630	36	0	415	8	2012	288	24	279	66	1378	43
MSTRG.9082	146	277	916	0	1466	719	151	1775	0	503	1	129	1596	0	1557
MSTRG.9083	9	1762	125	8281	4	189	804	125	8319	2	77	1913	72	11086	13
MSTRG.9084	139	69	0	1288	1501	157	78	0	1797	1185	30	78	0	926	1461
MSTRG.9085	16751	781	1299	943	55	11651	854	1723	2654	93	11053	795	1983	1037	70
MSTRG.9086	1005	400	19	436	1868	629	564	1	1872	2078	781	395	22	249	2531
MSTRG.9087	245	588	8543	6511	5223	229	602	11255	4671	5982	128	1099	8602	4230	3175
MSTRG.9088	1684	357	351	0	1755	2129	200	571	0	1812	2322	611	737	0	1467
MSTRG.9089	111	0	3583	2982	2280	61	0	3580	1174	765	45	0	2047	1239	770
MSTRG.909	123	156	366	71	45	199	59	345	435	0	67	96	459	200	0
MSTRG.9090	979	1810	72	5992	1	908	1901	23	1568	1	695	1338	19	1958	1
MSTRG.9091	327	281	0	101	250	368	151	0	109	300	58	199	0	159	295
MSTRG.9092	5	2644	1784	688	27	2	1334	976	1277	27	0	2081	1721	1476	31
MSTRG.9093	557	443	2509	165	428	296	440	1810	240	217	394	454	2888	91	232
MSTRG.9094	1240	7475	786	382	32	838	6890	1027	240	0	675	5727	1532	152	94
MSTRG.9095	758	0	85	281	0	587	0	79	518	4	209	0	70	185	524
MSTRG.9096	6	421	1691	215	289	2	473	2231	156	69	0	371	1454	171	516
MSTRG.9097	34	1798	14357	158	2175	5	3827	12540	426	3826	68	2414	12989	252	1541
MSTRG.9098	90	305	3474	0	1	38	777	780	4	43	169	403	5008	0	34
MSTRG.9099	187	1245	2542	2029	1152	33	888	3882	581	643	150	839	5111	1833	1094
MSTRG.91	4000	735	5432	240	2975	3905	1481	1887	362	3429	2192	622	4509	257	2737
MSTRG.910	172	3095	1261	716	203	81	7031	1226	1557	184	120	2713	1048	1402	243
MSTRG.9100	12089	457	558	34	692	9457	264	438	132	735	5272	350	353	38	481
MSTRG.9101	442	0	39	8012	0	286	0	29	9036	0	506	0	26	3341	0
MSTRG.9102	247	7	9664	20	710	632	89	14582	90	668	24	5	11313	40	519
MSTRG.9103	1174	143	672	235	457	504	139	193	145	474	1128	185	331	213	315
MSTRG.9104	10529	2224	3222	160	351	6970	1681	3116	154	522	3850	3293	4979	149	396
MSTRG.9105	743	250	3023	459	322	850	186	3080	264	338	110	139	5243	493	368
MSTRG.9106	669	8888	193	5426	835	154	7882	375	3445	806	811	10967	144	4010	1345
MSTRG.9107	732	690	74	6617	963	491	568	74	4292	1801	487	649	76	2757	1223
MSTRG.9108	621	3485	0	2129	2113	475	340	0	1632	6557	664	1976	0	1922	315
MSTRG.9109	222	98	4143	5103	99	57	166	4461	3200	456	125	140	4197	2836	109
MSTRG.911	54	1948	455	826	1937	74	6312	434	3447	1324	127	3870	778	523	1526
MSTRG.9110	1172	367	694	0	3346	456	104	475	0	4544	1036	321	585	0	3088
MSTRG.9111	7416	72	4440	1489	2180	13603	63	2640	1103	375	4242	235	1053	843	2325
MSTRG.9112	3920	2939	0	4314	0	3056	20152	0	10722	0	2222	5546	0	4256	0
MSTRG.9113	61	15543	4331	23	146	84	26622	2944	8	144	72	15947	949	12	393
MSTRG.9114	465	364	4749	19356	0	408	2675	3394	18853	0	488	840	989	12368	0
MSTRG.9115	352	12	3241	86	620	332	110	1454	61	1537	386	1	283	124	795
MSTRG.9116	354	246	335	5175	338	209	2022	300	4350	479	379	952	146	4209	1537
MSTRG.9117	16	0	8	1956	11942	26	0	123	1167	8451	11	97	55	777	5232
MSTRG.9118	1598	6945	425	5443	215	806	14252	396	5334	207	1070	4959	481	4610	136
MSTRG.9119	83	3346	511	3289	1165	109	2457	92	3486	1127	2	2335	151	1532	879
MSTRG.912	159	9650	451	3959	842	78	12627	519	3498	264	139	15842	998	4103	836
MSTRG.9120	3962	381	2151	15287	1371	1785	736	1764	38058	1675	1739	214	1889	16867	1401
MSTRG.9121	111	3897	644	127	474	106	5567	202	27	85	80	5403	581	182	494
MSTRG.9122	3126	39	852	173	0	1650	18	848	199	0	2485	8	743	75	0
MSTRG.9123	413	448	1823	42	0	89	89	2310	58	0	251	64	2050	39	0
MSTRG.9124	9183	2848	2194	1108	273	5182	4118	1601	771	74	6629	2240	2544	842	240
MSTRG.9125	119	9961	123	138	36	130	5850	613	614	392	116	14591	2256	849	90
MSTRG.9126	4568	0	0	127	376	3588	0	0	232	727	3324	0	0	259	337
MSTRG.9127	1657	23	0	13511	6249	784	54	0	7539	5080	3305	154	0	11674	4315
MSTRG.9128	473	30	771	556	120	528	304	296	343	44	528	92	465	451	59
MSTRG.9129	40	4395	210	528	1054	19	6052	222	615	1216	113	3743	62	406	1208
MSTRG.913	634	1403	134	414	817	442	1338	132	764	732	674	1503	159	1155	766
MSTRG.9130	529	222	19	626	781	341	184	12	243	1198	448	275	43	149	588
MSTRG.9131	1642	0	1486	67	1259	1243	0	1116	20	1376	1004	0	1599	160	1177
MSTRG.9132	2177	346	296	141	405	2037	228	247	50	395	960	282	173	15	128
MSTRG.9133	4109	167	446	9659	5433	3015	52	546	3899	6858	5054	152	228	5208	3319
MSTRG.9134	24	2492	1217	7862	321	26	3232	919	13731	448	0	2270	2058	4684	216
MSTRG.9135	94	29	99	116	414	61	33	389	204	295	19	24	121	120	512
MSTRG.9136	1	1017	550	67	1996	1	1471	780	1	1515	0	1653	504	1	1166
MSTRG.9137	239	31	43	2	418	1	36	574	44	555	0	55	193	0	702
MSTRG.9138	0	57	2941	41	62	0	80	1650	71	11	0	99	3558	17	29
MSTRG.9139	790	0	1636	881	39782	505	0	903	572	62998	615	0	1567	372	33633
MSTRG.914	2261	260	184	43	22	698	414	180	30	23	1613	292	131	14	82
MSTRG.9140	382	2370	849	1749	20853	632	1861	920	2646	49869	424	2427	659	1378	18947
MSTRG.9141	761	5905	83	22	713	690	12752	32	10	1191	422	3854	100	56	661
MSTRG.9142	443	469	147	14224	344	1442	605	179	8643	217	386	689	501	5981	197
MSTRG.9143	0	2225	4772	993	193	0	3404	72	699	259	0	2071	1753	400	100
MSTRG.9144	1730	91	3336	140	105	1290	39	3502	266	411	1060	77	3297	16	249
MSTRG.9145	49	0	2092	7	223	0	0	916	1	566	15	0	5227	4	454
MSTRG.9146	183	1258	2550	202	717	460	743	1609	34	951	180	821	2679	59	913
MSTRG.9147	1130	1485	591	23	711	682	2196	2207	41	579	566	1588	460	95	397
MSTRG.9148	153	1095	434	7	910	64	885	522	267	1683	48	1370	409	27	757
MSTRG.9149	689	1443	1167	80	1353	656	2647	1227	152	753	669	1658	1126	523	557
MSTRG.915	2191	4826	798	1348	99	503	5591	460	677	194	3350	3696	551	1451	77
MSTRG.9150	132	13311	1141	755	1158	45	11577	1171	922	1798	133	12863	92	666	6368
MSTRG.9151	2285	4087	349	2304	95	594	2506	187	2588	225	975	4695	92	1915	28
MSTRG.9152	289	2793	123	47	83	192	5165	42	751	50	231	4104	165	974	74
MSTRG.9153	231	460	10	835	1624	189	367	1	1180	2822	187	186	51	1104	2428
MSTRG.9154	598	31	306	1654	4803	432	10	7	1194	3852	675	12	351	733	4895
MSTRG.9155	10353	11465	5155	1670	2	5995	13953	1760	741	44	17225	11171	6654	1152	22
MSTRG.9156	1069	606	176	399	280	375	187	195	980	114	1059	600	251	92	167
MSTRG.9157	1091	2115	80	4719	62	627	4522	247	4388	44	1229	3810	288	4341	7
MSTRG.9158	358	2154	2028	1853	8314	59	3766	5221	3297	11966	7	3770	1596	1566	6341
MSTRG.9159	94	14	7566	319	272	14	9	3309	661	1663	61	83	2747	223	251
MSTRG.916	922	966	6333	15059	2252	693	676	9953	11173	1475	512	1053	6146	5813	1795
MSTRG.9160	10161	305	595	4011	631	6419	105	215	996	1049	1925	307	296	685	926
MSTRG.9161	7546	1980	23	290	399	7175	1903	3	1801	963	1742	2147	55	1226	527
MSTRG.9162	26426	1971	6111	248	279	27265	2739	4856	370	162	7523	1831	7386	393	437
MSTRG.9163	5868	701	2742	2	274	4429	723	936	24	234	1746	736	2273	49	174
MSTRG.9164	0	1440	1335	85	11	0	8981	632	67	2	0	2763	672	155	8
MSTRG.9165	0	0	4693	5294	38	0	0	1535	21778	372	0	0	4251	5849	206
MSTRG.9166	6461	1228	5273	105	1460	5940	7730	5589	168	935	4437	2243	8754	81	996
MSTRG.9167	386	2859	146	102	1543	372	19294	146	80	1789	151	5191	103	85	1335
MSTRG.9168	1550	3116	5660	193	2054	1281	21086	2919	222	4165	1427	5685	6552	148	2131
MSTRG.9169	6622	2007	7079	146	433	7518	9797	5934	238	847	3014	1394	6150	211	165
MSTRG.917	280	77	494	245	1506	341	0	137	382	2098	438	278	377	231	1258
MSTRG.9170	4256	266	174	0	29	6204	1566	120	0	32	187	539	196	0	1
MSTRG.9171	4193	612	177	171	18	3951	527	0	193	12	129	611	37	212	27
MSTRG.9172	205	335	45	241	602	198	123	131	501	829	10	85	34	148	454
MSTRG.9173	831	2335	802	0	233	45	1652	363	0	177	9	1391	417	0	45
MSTRG.9174	281	283	0	3318	466	70	355	0	802	553	26	378	0	3286	553
MSTRG.9175	140	919	63	46	14	146	963	58	125	27	60	560	60	62	30
MSTRG.9176	591	747	392	1717	250	647	1605	221	2244	490	446	999	1024	1823	410
MSTRG.9177	9680	1875	2183	0	1850	9748	1444	1567	0	4122	2966	1777	2476	0	1329
MSTRG.9178	6459	146	80	5133	30863	6810	536	6	3952	18829	1921	1838	110	3051	65612
MSTRG.9179	1120	2748	145	1656	13531	1223	2466	145	656	24024	365	2733	128	898	8560
MSTRG.918	1517	48	424	207	642	746	0	201	439	884	1008	286	322	308	1044
MSTRG.9180	22114	0	0	674	5404	10231	0	0	388	2341	3948	0	0	537	12539
MSTRG.9181	56	497	322	1760	223	60	358	1224	3646	167	5	203	965	1640	444
MSTRG.9182	4788	287	295	2018	3480	6338	270	293	2047	2472	7508	86	53	1265	1385
MSTRG.9183	1464	2	12806	1208	2432	204	39	6721	642	2596	583	10	7885	1127	1897
MSTRG.9184	2368	149	25	0	1371	249	347	2	0	1160	2126	111	52	0	1563
MSTRG.9185	1999	735	9105	272	1237	1136	495	412	436	1003	1567	688	2167	276	1202
MSTRG.9186	4699	1456	373	2648	59	3788	1201	704	1160	128	3492	2125	344	1867	6
MSTRG.9187	14	386	4008	1886	713	38	1055	1924	1342	476	9	372	2521	1046	903
MSTRG.9188	249	45	672	1597	49054	2	292	1296	3927	66932	53	120	827	1605	37321
MSTRG.9189	369	2519	0	541	6338	347	1592	0	515	7207	132	3003	0	428	6286
MSTRG.919	947	3214	501	18	199	588	1725	1238	3	120	563	6849	669	0	233
MSTRG.9190	1130	145	0	462	2657	766	128	0	666	2692	1346	170	26	749	2234
MSTRG.9191	901	922	228	152	6	642	1852	0	559	15	683	722	101	71	14
MSTRG.9192	2164	168	4	2347	91	2698	212	174	1309	250	1331	227	7	1073	72
MSTRG.9193	319	515	16	9926	641	181	784	116	7587	789	453	318	41	789	645
MSTRG.9194	0	141	2661	343	467	0	32	547	132	349	0	96	1823	194	318
MSTRG.9195	1901	149	3667	2838	981	1915	282	2978	2366	1601	1463	573	2848	1231	739
MSTRG.9196	168	3320	78	497	361	97	707	56	533	33	91	451	59	371	195
MSTRG.9197	1979	2898	2158	2139	0	1137	3615	3222	3361	0	1456	3390	2862	482	0
MSTRG.9198	373	984	6649	2850	2	429	1265	3544	3581	1	416	2373	6128	1531	16
MSTRG.9199	7837	1759	2611	0	496	6044	2512	307	0	715	2033	2034	798	0	1052
MSTRG.92	1322	4106	289	2877	1187	1693	2661	598	3435	1470	988	4261	425	2058	1003
MSTRG.920	8773	7421	1240	208	282	8544	7527	1119	289	549	4963	7224	1127	47	720
MSTRG.9200	0	272	141	908	140	0	362	25	1983	163	0	307	12	773	265
MSTRG.9201	9	543	220	130	2038	14	538	69	54	2046	1	299	349	37	1010
MSTRG.9202	461	700	54	29	386	422	1581	98	11	700	261	917	141	0	249
MSTRG.9203	2539	61	340	0	2	3923	668	414	0	179	1915	95	328	0	162
MSTRG.9204	393	349	5	1	452	545	523	3	6	300	480	324	777	4	354
MSTRG.9205	1143	113	322	0	663	690	69	86	0	555	630	157	414	0	833
MSTRG.9206	466	1	7140	11621	0	220	100	5316	12174	0	178	25	6544	10571	0
MSTRG.9207	0	151	1000	1070	134	0	16	709	671	534	0	36	1438	1047	155
MSTRG.9208	8	209	715	493	84	56	42	638	949	81	3	181	618	1164	42
MSTRG.9209	136	2171	0	804	0	289	5333	0	3481	0	159	3671	0	915	0
MSTRG.921	46	959	12	60	398	77	534	86	129	677	19	1894	2	4	657
MSTRG.9210	2440	206	121	0	162	1898	239	234	0	148	2757	223	155	0	255
MSTRG.9211	523	110	425	20963	123	462	292	465	7201	174	204	338	317	15362	193
MSTRG.9212	13719	240	273	332	158	9661	1511	647	207	141	12313	825	729	205	268
MSTRG.9213	834	10094	13	4117	1642	667	7919	26	12360	2820	561	4091	8	9211	1309
MSTRG.9214	3849	726	586	8	318	219	328	356	7	582	818	385	528	29	1323
MSTRG.9215	146	36	1032	57	429	127	0	1505	86	330	133	52	1372	0	541
MSTRG.9216	283	5433	886	281	602	73	5804	1308	642	359	337	5993	1960	448	461
MSTRG.9217	65	3469	1999	246	398	62	1772	4507	898	885	127	3101	1178	127	725
MSTRG.9218	9862	1737	66	4297	110	9890	1275	136	3777	1104	2704	1080	94	2609	141
MSTRG.9219	14418	2744	81	1134	1794	12286	2456	618	800	1783	7186	1896	320	1026	1014
MSTRG.922	2833	0	318	0	19	5627	0	103	403	6	3636	0	326	181	0
MSTRG.9220	3706	4521	3918	5757	503	3983	6370	3737	5961	306	1102	6129	4139	6605	447
MSTRG.9221	35	133	3162	0	2120	71	140	145	0	1580	11	147	1939	0	1519
MSTRG.9222	976	15368	0	966	8019	1205	14630	0	604	8592	614	18194	0	593	7323
MSTRG.9223	0	12412	234	42759	1288	0	10323	345	8910	1353	111	15059	497	20761	506
MSTRG.9224	13230	59	0	7776	868	13946	59	0	5006	1660	5391	51	0	4842	1004
MSTRG.9225	1185	24	721	58	393	977	0	1441	87	1317	235	40	1243	61	142
MSTRG.9226	5606	0	506	0	5625	7661	1	395	0	5320	5982	1	1909	0	5416
MSTRG.9227	15	521	10546	26	0	38	977	1500	133	0	104	441	11898	52	0
MSTRG.9228	73	112	42	0	2230	15	243	8	0	1021	6	63	61	0	1346
MSTRG.9229	472	24	714	182	3697	637	11	475	88	1351	409	10	907	201	1736
MSTRG.923	10640	1594	238	1087	1071	9371	926	133	3400	1938	13654	2140	237	1369	399
MSTRG.9230	1809	195	1875	177	203	1898	14	1989	130	58	946	0	2157	84	445
MSTRG.9231	762	879	509	22	375	1611	13	154	1535	1190	217	0	579	17	894
MSTRG.9232	11413	1	0	117	375	4372	1	0	224	383	13460	0	0	314	148
MSTRG.9233	0	1	201	0	3	0	2	56	0	11	0	1	412	0	27
MSTRG.9234	59	7	61	0	207	62	1	1184	0	192	68	24	82	0	135
MSTRG.9235	24	15	2766	845	174	277	0	2682	2596	236	86	30	2766	1556	175
MSTRG.9236	3704	1	4173	2937	78	3123	1	1681	494	845	2037	2	2771	1750	132
MSTRG.9237	245	43	3831	1198	125	119	25	4449	1596	167	161	71	2831	816	257
MSTRG.9238	0	894	712	154	1143	0	3231	601	42	748	0	752	651	165	1391
MSTRG.9239	440	0	556	2231	8198	290	0	654	3116	8628	0	0	604	2473	4624
MSTRG.924	1	1266	109	2378	1282	1	905	112	2289	1007	0	1162	184	1508	1293
MSTRG.9240	211	45	1662	4508	23	43	54	2349	2701	68	83	117	1471	1871	58
MSTRG.9241	3201	400	6121	3798	198	3771	315	10242	4740	123	1733	1001	3949	2208	212
MSTRG.9242	33	1314	314	699	173	21	2683	479	38	191	22	1302	249	456	190
MSTRG.9243	1202	85	424	0	379	1569	6	401	0	415	1431	130	544	0	443
MSTRG.9244	69	101	2368	657	4477	72	138	1712	298	3666	94	99	1388	656	2570
MSTRG.9245	0	158	0	286	7109	0	355	0	9	3524	0	282	0	191	3464
MSTRG.9246	2649	256	533	2180	2224	2371	1206	575	2717	2481	3485	920	729	1633	2528
MSTRG.9247	7119	203	40	20	2971	12421	447	51	6	2231	893	31	59	25	1743
MSTRG.9248	443	13791	4749	593	1205	664	8856	593	405	1353	520	7544	3990	895	1046
MSTRG.9249	4429	63	83217	694	1375	3099	38	57248	784	887	1765	16	128602	318	848
MSTRG.925	1332	95	295	845	1802	1535	116	177	2527	5372	965	131	287	939	2869
MSTRG.9250	0	2604	8839	652	3534	0	926	9410	1308	10707	0	535	7596	1658	4228
MSTRG.9251	0	233	864	220	0	0	564	1537	100	0	0	255	849	7	0
MSTRG.9252	1726	2357	592	4545	17	1095	2400	254	4147	6	1070	1705	235	591	0
MSTRG.9253	1889	605	164	14274	10861	1606	1034	277	13293	23582	1203	718	138	10387	6319
MSTRG.9254	1140	0	217	1288	50	937	0	173	1644	51	924	0	400	803	74
MSTRG.9255	73	276	778	2567	3248	86	1	835	2876	3254	47	102	1236	1331	2818
MSTRG.9256	1409	196	21	454	1767	2273	53	25	7716	1138	519	100	65	1272	845
MSTRG.9257	15963	86	651	183	4962	13374	540	873	156	5073	10809	139	451	130	5597
MSTRG.9258	1	2844	717	507	2620	0	896	2813	1581	3086	0	2689	1386	1097	2596
MSTRG.9259	106	1603	1306	31	659	2	1716	713	52	1144	0	1082	1234	10	1321
MSTRG.926	2490	121	2207	349	2301	2955	136	1385	857	3262	1748	68	2003	751	3491
MSTRG.9260	8949	63	32	3179	12064	7088	71	57	11017	21546	9647	47	25	3187	11317
MSTRG.9261	709	40	1747	166	62	386	3	5599	186	37	202	7	8847	218	116
MSTRG.9262	107	1236	92	956	99	35	4845	35	282	65	30	2561	117	1621	38
MSTRG.9263	13134	99	1677	31	50	13722	207	4431	18	64	9383	216	2841	54	18
MSTRG.9264	460	7790	5347	4926	259	105	3705	4582	907	198	207	5880	6825	2863	257
MSTRG.9265	3025	1575	377	0	207	2566	2573	99	0	231	2744	1397	92	0	168
MSTRG.9266	2111	2099	53	88	14	2375	583	50	28	4	3054	871	24	83	45
MSTRG.9267	0	164	10	252	23	37	30	397	454	31	78	20	5	300	43
MSTRG.9268	542	24	8317	1108	1039	190	110	14083	906	775	387	304	7329	861	1056
MSTRG.9269	0	32	320	1308	161	0	46	802	1409	682	0	61	867	1283	681
MSTRG.927	319	3287	1263	912	304	315	3570	166	597	253	197	3433	1074	437	297
MSTRG.9270	4858	346	1004	36769	67	5051	382	1036	33637	117	3160	487	1058	21657	87
MSTRG.9271	892	8	456	1858	10464	894	5	812	2528	5601	650	982	661	2498	8071
MSTRG.9272	819	306	186	1646	9	831	26	200	2132	11	257	505	410	2082	6
MSTRG.9273	7942	7618	186	23657	674	7761	6589	192	25839	1218	2030	7653	128	20818	666
MSTRG.9274	9269	896	11	160	424	9412	855	10	131	309	2536	651	29	36	478
MSTRG.9275	10170	0	5	870	577	10401	0	2	1121	288	2721	0	6	1153	189
MSTRG.9276	6707	54	157	65	42	5033	147	528	7	39	699	101	421	47	219
MSTRG.9277	783	331	1791	119	133	721	399	460	568	55	190	258	1182	154	47
MSTRG.9278	1078	352	1815	52	4109	531	691	1892	204	3927	676	660	1837	204	3125
MSTRG.9279	354	402	2230	33	5794	157	405	3513	60	5130	39	439	2464	308	3581
MSTRG.928	193	452	1026	80	1170	82	381	935	120	2525	152	495	992	196	3013
